%time,field.col,field.roll,field.pitch,field.yaw,field.throttle,field.killSwitch,field.nav
1651618859566989429,0.0,0.0,0.0,0.0,0.0,0,0
1651618859577092818,0.0,0.0,0.0,0.0,0.0,0,0
1651618859586910741,0.0,0.0,0.0,0.0,0.0,0,0
1651618859597461517,0.0,0.0,0.0,0.0,0.0,0,0
1651618859606874221,0.0,0.0,0.0,0.0,0.0,0,0
1651618859617051928,0.0,0.0,0.0,0.0,0.0,0,0
1651618859627269113,0.0,0.0,0.0,0.0,0.0,0,0
1651618859637131206,0.0,0.0,0.0,0.0,0.0,0,0
1651618859647127663,0.0,0.0,0.0,0.0,0.0,0,0
1651618859656974710,0.0,0.0,0.0,0.0,0.0,0,0
1651618859667406737,0.0,0.0,0.0,0.0,0.0,0,0
1651618859677143940,0.0,0.0,0.0,0.0,0.0,0,0
1651618859687310126,0.0,0.0,0.0,0.0,0.0,0,0
1651618859697074484,0.0,0.0,0.0,0.0,0.0,0,0
1651618859707130105,0.0,0.0,0.0,0.0,0.0,0,0
1651618859717915130,0.0,0.0,0.0,0.0,0.0,0,0
1651618859727217349,0.0,0.0,0.0,0.0,0.0,0,0
1651618859736934799,0.0,0.0,0.0,0.0,0.0,0,0
1651618859747169297,0.0,0.0,0.0,0.0,0.0,0,0
1651618859757017826,0.0,0.0,0.0,0.0,0.0,0,0
1651618859767080045,0.0,0.0,0.0,0.0,0.0,0,0
1651618859777378796,0.0,0.0,0.0,0.0,0.0,0,0
1651618859787105505,0.0,0.0,0.0,0.0,0.0,0,0
1651618859797505613,0.0,0.0,0.0,0.0,0.0,0,0
1651618859807078021,0.0,0.0,0.0,0.0,0.0,0,0
1651618859821692682,0.0,0.0,0.0,0.0,0.0,0,0
1651618859827088918,0.0,0.0,0.0,0.0,0.0,0,0
1651618859837247465,0.0,0.0,0.0,0.0,0.0,0,0
1651618859847313049,0.0,0.0,0.0,0.0,0.0,0,0
1651618859857125833,0.0,0.0,0.0,0.0,0.0,0,0
1651618859868946756,0.0,0.0,0.0,0.0,0.0,0,0
1651618859877144068,0.0,0.0,0.0,0.0,0.0,0,0
1651618859887495730,0.0,0.0,0.0,0.0,0.0,0,0
1651618859896969599,0.0,0.0,0.0,0.0,0.0,0,0
1651618859907171961,0.0,0.0,0.0,0.0,0.0,0,0
1651618859918700884,0.0,0.0,0.0,0.0,0.0,0,0
1651618859927037275,0.0,0.0,0.0,0.0,0.0,0,0
1651618859937192124,0.0,0.0,0.0,0.0,0.0,0,0
1651618859946847506,0.0,0.0,0.0,0.0,0.0,0,0
1651618859957505601,0.0,0.0,0.0,0.0,0.0,0,0
1651618859967598997,0.0,0.0,0.0,0.0,0.0,0,0
1651618859977114791,0.0,0.0,0.0,0.0,0.0,0,0
1651618859986925134,0.0,0.0,0.0,0.0,0.0,0,0
1651618859997004856,0.0,0.0,0.0,0.0,0.0,0,0
1651618860006868867,0.0,0.0,0.0,0.0,0.0,0,0
1651618860017373093,0.0,0.0,0.0,0.0,0.0,0,0
1651618860026935764,0.0,0.0,0.0,0.0,0.0,0,0
1651618860037100556,0.0,0.0,0.0,0.0,0.0,0,0
1651618860047079696,0.0,0.0,0.0,0.0,0.0,0,0
1651618860057180228,0.0,0.0,0.0,0.0,0.0,0,0
1651618860067413910,0.0,0.0,0.0,0.0,0.0,0,0
1651618860077519764,0.0,0.0,0.0,0.0,0.0,0,0
1651618860087090159,0.0,0.0,0.0,0.0,0.0,0,0
1651618860097397244,0.0,0.0,0.0,0.0,0.0,0,0
1651618860107023493,0.0,0.0,0.0,0.0,0.0,0,0
1651618860116847145,0.0,0.0,0.0,0.0,0.0,0,0
1651618860127140971,0.0,0.0,0.0,0.0,0.0,0,0
1651618860137547946,0.0,0.0,0.0,0.0,0.0,0,0
1651618860147088907,0.0,0.0,0.0,0.0,0.0,0,0
1651618860157268040,0.0,0.0,0.0,0.0,0.0,0,0
1651618860167206860,0.0,0.0,0.0,0.0,0.0,0,0
1651618860177147405,0.0,0.0,0.0,0.0,0.0,0,0
1651618860187507654,0.0,0.0,0.0,0.0,0.0,0,0
1651618860197364854,0.0,0.0,0.0,0.0,0.0,0,0
1651618860207176091,0.0,0.0,0.0,0.0,0.0,0,0
1651618860217114798,0.0,0.0,0.0,0.0,0.0,0,0
1651618860227137939,0.0,0.0,0.0,0.0,0.0,0,0
1651618860237081294,0.0,0.0,0.0,0.0,0.0,0,0
1651618860247487272,0.0,0.0,0.0,0.0,0.0,0,0
1651618860257012608,0.0,0.0,0.0,0.0,0.0,0,0
1651618860267408122,0.0,0.0,0.0,0.0,0.0,0,0
1651618860277254372,0.0,0.0,0.0,0.0,0.0,0,0
1651618860287370850,0.0,0.0,0.0,0.0,0.0,0,0
1651618860297483481,0.0,0.0,0.0,0.0,0.0,0,0
1651618860307235312,0.0,0.0,0.0,0.0,0.0,0,0
1651618860317482121,0.0,0.0,0.0,0.0,0.0,0,0
1651618860327124887,0.0,0.0,0.0,0.0,0.0,0,0
1651618860336753090,0.0,0.0,0.0,0.0,0.0,0,0
1651618860347172844,0.0,0.0,0.0,0.0,0.0,0,0
1651618860357078534,0.0,0.0,0.0,0.0,0.0,0,0
1651618860367216567,0.0,0.0,0.0,0.0,0.0,0,0
1651618860377178605,0.0,0.0,0.0,0.0,0.0,0,0
1651618860387120471,0.0,0.0,0.0,0.0,0.0,0,0
1651618860396848207,0.0,0.0,0.0,0.0,0.0,0,0
1651618860407135896,0.0,0.0,0.0,0.0,0.0,0,0
1651618860417391207,0.0,0.0,0.0,0.0,0.0,0,0
1651618860427583909,0.0,0.0,0.0,0.0,0.0,0,0
1651618860437375830,0.0,0.0,0.0,0.0,0.0,0,0
1651618860447086158,0.0,0.0,0.0,0.0,0.0,0,0
1651618860457107611,0.0,0.0,0.0,0.0,0.0,0,0
1651618860467573645,0.0,0.0,0.0,0.0,0.0,0,0
1651618860477026338,0.0,0.0,0.0,0.0,0.0,0,0
1651618860487251401,0.0,0.0,0.0,0.0,0.0,0,0
1651618860497106898,0.0,0.0,0.0,0.0,0.0,0,0
1651618860507597782,0.0,0.0,0.0,0.0,0.0,0,0
1651618860517386400,0.0,0.0,0.0,0.0,0.0,0,0
1651618860527265106,0.0,0.0,0.0,0.0,0.0,0,0
1651618860536974678,0.0,0.0,0.0,0.0,0.0,0,0
1651618860547256943,0.0,0.0,0.0,0.0,0.0,0,0
1651618860557190484,0.0,0.0,0.0,0.0,0.0,0,0
1651618860567171852,0.0,0.0,0.0,0.0,0.0,0,0
1651618860577428675,0.0,0.0,0.0,0.0,0.0,0,0
1651618860587867119,0.0,0.0,0.0,0.0,0.0,0,0
1651618860598144493,0.0,0.0,0.0,0.0,0.0,0,0
1651618860606861523,0.0,0.0,0.0,0.0,0.0,0,0
1651618860616990985,0.0,0.0,0.0,0.0,0.0,0,0
1651618860627055257,0.0,0.0,0.0,0.0,0.0,0,0
1651618860638014724,0.0,0.0,0.0,0.0,0.0,0,0
1651618860647659000,0.0,0.0,0.0,0.0,0.0,0,0
1651618860657358688,0.0,0.0,0.0,0.0,0.0,0,0
1651618860667374366,0.0,0.0,0.0,0.0,0.0,0,0
1651618860681917269,0.0,0.0,0.0,0.0,0.0,0,0
1651618860687783428,0.0,0.0,0.0,0.0,0.0,0,0
1651618860697364525,0.0,0.0,0.0,0.0,0.0,0,0
1651618860707173142,0.0,0.0,0.0,0.0,0.0,0,0
1651618860717309968,0.0,0.0,0.0,0.0,0.0,0,0
1651618860727604847,0.0,0.0,0.0,0.0,0.0,0,0
1651618860737437161,0.0,0.0,0.0,0.0,0.0,0,0
1651618860746995988,0.0,0.0,0.0,0.0,0.0,0,0
1651618860756982041,0.0,0.0,0.0,0.0,0.0,0,0
1651618860767633138,0.0,0.0,0.0,0.0,0.0,0,0
1651618860776921822,0.0,0.0,0.0,0.0,0.0,0,0
1651618860787500923,0.0,0.0,0.0,0.0,0.0,0,0
1651618860796984580,0.0,0.0,0.0,0.0,0.0,0,0
1651618860807063898,0.0,0.0,0.0,0.0,0.0,0,0
1651618860817171786,0.0,0.0,0.0,0.0,0.0,0,0
1651618860827035578,0.0,0.0,0.0,0.0,0.0,0,0
1651618860836916271,0.0,0.0,0.0,0.0,0.0,0,0
1651618860846838531,0.0,0.0,0.0,0.0,0.0,0,0
1651618860857119092,0.0,0.0,0.0,0.0,0.0,0,0
1651618860867464995,0.0,0.0,0.0,0.0,0.0,0,0
1651618860876818514,0.0,0.0,0.0,0.0,0.0,0,0
1651618860887222990,0.0,0.0,0.0,0.0,0.0,0,0
1651618860897078101,0.0,0.0,0.0,0.0,0.0,0,0
1651618860906945684,0.0,0.0,0.0,0.0,0.0,0,0
1651618860917430879,0.0,0.0,0.0,0.0,0.0,0,0
1651618860927022999,0.0,0.0,0.0,0.0,0.0,0,0
1651618860937156464,0.0,0.0,0.0,0.0,0.0,0,0
1651618860947070744,0.0,0.0,0.0,0.0,0.0,0,0
1651618860959804129,0.0,0.0,0.0,0.0,0.0,0,0
1651618860968601615,0.0,0.0,0.0,0.0,0.0,0,0
1651618860977159484,0.0,0.0,0.0,0.0,0.0,0,0
1651618860986714364,0.0,0.0,0.0,0.0,0.0,0,0
1651618860997452546,0.0,0.0,0.0,0.0,0.0,0,0
1651618861007077943,0.0,0.0,0.0,0.0,0.0,0,0
1651618861017550677,0.0,0.0,0.0,0.0,0.0,0,0
1651618861027258643,0.0,0.0,0.0,0.0,0.0,0,0
1651618861038138306,0.0,0.0,0.0,0.0,0.0,0,0
1651618861047715358,0.0,0.0,0.0,0.0,0.0,0,0
1651618861057344019,0.0,0.0,0.0,0.0,0.0,0,0
1651618861067316888,0.0,0.0,0.0,0.0,0.0,0,0
1651618861077367449,0.0,0.0,0.0,0.0,0.0,0,0
1651618861087516862,0.0,0.0,0.0,0.0,0.0,0,0
1651618861096996805,0.0,0.0,0.0,0.0,0.0,0,0
1651618861107167384,0.0,0.0,0.0,0.0,0.0,0,0
1651618861117042315,0.0,0.0,0.0,0.0,0.0,0,0
1651618861126806178,0.0,0.0,0.0,0.0,0.0,0,0
1651618861137131296,0.0,0.0,0.0,0.0,0.0,0,0
1651618861147107005,0.0,0.0,0.0,0.0,0.0,0,0
1651618861156692201,0.0,0.0,0.0,0.0,0.0,0,0
1651618861167142872,0.0,0.0,0.0,0.0,0.0,0,0
1651618861177068653,0.0,0.0,0.0,0.0,0.0,0,0
1651618861187179846,0.0,0.0,0.0,0.0,0.0,0,0
1651618861197676182,0.0,0.0,0.0,0.0,0.0,0,0
1651618861207311557,0.0,0.0,0.0,0.0,0.0,0,0
1651618861217405948,0.0,0.0,0.0,0.0,0.0,0,0
1651618861227268242,0.0,0.0,0.0,0.0,0.0,0,0
1651618861237503104,0.0,0.0,0.0,0.0,0.0,0,0
1651618861247086733,0.0,0.0,0.0,0.0,0.0,0,0
1651618861257190563,0.0,0.0,0.0,0.0,0.0,0,0
1651618861267212698,0.0,0.0,0.0,0.0,0.0,0,0
1651618861277196981,0.0,0.0,0.0,0.0,0.0,0,0
1651618861286846915,0.0,0.0,0.0,0.0,0.0,0,0
1651618861297076039,0.0,0.0,0.0,0.0,0.0,0,0
1651618861307287417,0.0,0.0,0.0,0.0,0.0,0,0
1651618861316864068,0.0,0.0,0.0,0.0,0.0,0,0
1651618861327050281,0.0,0.0,0.0,0.0,0.0,0,0
1651618861337162710,0.0,0.0,0.0,0.0,0.0,0,0
1651618861347128717,0.0,0.0,0.0,0.0,0.0,0,0
1651618861356844836,0.0,0.0,0.0,0.0,0.0,0,0
1651618861367460431,0.0,0.0,0.0,0.0,0.0,0,0
1651618861377108162,0.0,0.0,0.0,0.0,0.0,0,0
1651618861387745098,0.0,0.0,0.0,0.0,0.0,0,0
1651618861397656292,0.0,0.0,0.0,0.0,0.0,0,0
1651618861407556951,0.0,0.0,0.0,0.0,0.0,0,0
1651618861418931695,0.0,0.0,0.0,0.0,0.0,0,0
1651618861427033816,0.0,0.0,0.0,0.0,0.0,0,0
1651618861437836432,0.0,0.0,0.0,0.0,0.0,0,0
1651618861447729101,0.0,0.0,0.0,0.0,0.0,0,0
1651618861457046439,0.0,0.0,0.0,0.0,0.0,0,0
1651618861467264769,0.0,0.0,0.0,0.0,0.0,0,0
1651618861477297709,0.0,0.0,0.0,0.0,0.0,0,0
1651618861487021386,0.0,0.0,0.0,0.0,0.0,0,0
1651618861497217938,0.0,0.0,0.0,0.0,0.0,0,0
1651618861507275405,0.0,0.0,0.0,0.0,0.0,0,0
1651618861517887386,0.0,0.0,0.0,0.0,0.0,0,0
1651618861527337221,0.0,0.0,0.0,0.0,0.0,0,0
1651618861537243067,0.0,0.0,0.0,0.0,0.0,0,0
1651618861548320606,0.0,0.0,0.0,0.0,0.0,0,0
1651618861558072064,0.0,0.0,0.0,0.0,0.0,0,0
1651618861568023068,0.0,0.0,0.0,0.0,0.0,0,0
1651618861577528797,0.0,0.0,0.0,0.0,0.0,0,0
1651618861587720880,0.0,0.0,0.0,0.0,0.0,0,0
1651618861596964581,0.0,0.0,0.0,0.0,0.0,0,0
1651618861607132999,0.0,0.0,0.0,0.0,0.0,0,0
1651618861617112249,0.0,0.0,0.0,0.0,0.0,0,0
1651618861627581530,0.0,0.0,0.0,0.0,0.0,0,0
1651618861637174270,0.0,0.0,0.0,0.0,0.0,0,0
1651618861647161034,0.0,0.0,0.0,0.0,0.0,0,0
1651618861657189455,0.0,0.0,0.0,0.0,0.0,0,0
1651618861666864262,0.0,0.0,0.0,0.0,0.0,0,0
1651618861677433762,0.0,0.0,0.0,0.0,0.0,0,0
1651618861687229643,0.0,0.0,0.0,0.0,0.0,0,0
1651618861697204224,0.0,0.0,0.0,0.0,0.0,0,0
1651618861706699635,0.0,0.0,0.0,0.0,0.0,0,0
1651618861716837107,0.0,0.0,0.0,0.0,0.0,0,0
1651618861727300572,0.0,0.0,0.0,0.0,0.0,0,0
1651618861737173550,0.0,0.0,0.0,0.0,0.0,0,0
1651618861747025024,0.0,0.0,0.0,0.0,0.0,0,0
1651618861757154621,0.0,0.0,0.0,0.0,0.0,0,0
1651618861767477290,0.0,0.0,0.0,0.0,0.0,0,0
1651618861777662060,0.0,0.0,0.0,0.0,0.0,0,0
1651618861786801972,0.0,0.0,0.0,0.0,0.0,0,0
1651618861797241073,0.0,0.0,0.0,0.0,0.0,0,0
1651618861807031143,0.0,0.0,0.0,0.0,0.0,0,0
1651618861817184925,0.0,0.0,0.0,0.0,0.0,0,0
1651618861827393002,0.0,0.0,0.0,0.0,0.0,0,0
1651618861836849462,0.0,0.0,0.0,0.0,0.0,0,0
1651618861846958761,0.0,0.0,0.0,0.0,0.0,0,0
1651618861856993344,0.0,0.0,0.0,0.0,0.0,0,0
1651618861866865942,0.0,0.0,0.0,0.0,0.0,0,0
1651618861877032172,0.0,0.0,0.0,0.0,0.0,0,0
1651618861887139688,0.0,0.0,0.0,0.0,0.0,0,0
1651618861897076981,0.0,0.0,0.0,0.0,0.0,0,0
1651618861906987358,0.0,0.0,0.0,0.0,0.0,0,0
1651618861916926960,0.0,0.0,0.0,0.0,0.0,0,0
1651618861927221693,0.0,0.0,0.0,0.0,0.0,0,0
1651618861937393488,0.0,0.0,0.0,0.0,0.0,0,0
