%time,field.x,field.y,field.z,field.qw,field.qx,field.qy,field.qz,field.vx,field.vy,field.vz,field.angx,field.angy,field.angz
1651434030464445289,-0.023202035576105118,-0.002058529993519187,-0.07079911231994629,0.999858021736145,-0.0009453990496695042,-0.00045747077092528343,0.01681586541235447,-0.0001769933442119509,-5.900782343815081e-05,-8.19356573629193e-05,0.0,-0.0,-0.0
1651434030465890304,-0.023201115429401398,-0.0020587951876223087,-0.07079917937517166,0.9998587369918823,-0.0009459811844862998,-0.0004982136888429523,0.016771940514445305,-0.00012872667866759002,-6.735567876603454e-05,-7.530146831413731e-05,0.0,-0.0,-0.0
1651434030467602934,-0.023201124742627144,-0.0020594222005456686,-0.07079675048589706,0.999858021736145,-0.000960335077252239,-0.0004882166686002165,0.016814516857266426,-0.00012730315211229026,-9.142133058048785e-05,4.656520104617812e-05,0.0,-0.0,-0.0
1651434030469816181,-0.023201147094368935,-0.0020600042771548033,-0.0707944855093956,0.9998576641082764,-0.0009677831549197435,-0.0004830279794987291,0.016836615279316902,-0.0001264352904399857,-0.00011053987691411749,0.0001495276956120506,0.0,-0.0,-0.0
1651434030472149408,-0.02320205606520176,-0.002060833852738142,-0.07079370319843292,0.9998581409454346,-0.0009936299175024033,-0.0005271028494462371,0.0168061014264822,-0.0001667651376919821,-0.0001398742460878566,0.00017469927843194455,0.0,-0.0,-0.0
1651434030474203298,-0.02320285141468048,-0.0020615486428141594,-0.0707930400967598,0.9998583793640137,-0.001006274833343923,-0.000548661220818758,0.016791176050901413,-0.00019852339755743742,-0.000162099240696989,0.00019317878468427807,0.0,-0.0,-0.0
1651434030477324403,-0.023203417658805847,-0.0020631190855056047,-0.07079034298658371,0.9998581409454346,-0.000976827461272478,-0.0004893086734227836,0.016806835308670998,-0.00021469930652529,-0.0002182687894674018,0.00029999131220392883,0.0,-0.0,-0.0
1651434030478910970,-0.023201487958431244,-0.002063789637759328,-0.07078999280929565,0.9998587369918823,-0.0008709479006938636,-0.000559965381398797,0.016775578260421753,-0.00011540899868123233,-0.00022874017304275185,0.00028940913034603,0.0,-0.0,-0.0
1651434030479992945,-0.023200642317533493,-0.0020642350427806377,-0.07079014182090759,0.9998589754104614,-0.0008625338668935001,-0.0005925252917222679,0.016758982092142105,-7.61892442824319e-05,-0.000234235601965338,0.00026470774901099503,0.0,-0.0,-0.0
1651434030482059336,-0.02319992147386074,-0.0020647146739065647,-0.07079017907381058,0.9998591542243958,-0.000857842736877501,-0.0006106314831413329,0.016749750822782516,-4.602533226716332e-05,-0.00023567292373627424,0.00024100382870528847,0.0,-0.0,-0.0
1651434030483781943,-0.02319926582276821,-0.0020651216618716717,-0.07079025357961655,0.9998592138290405,-0.0008554268279112875,-0.0006199602503329515,0.01674499362707138,-2.178346949222032e-05,-0.00023333719582296908,0.000217802167753689,0.0,-0.0,-0.0
1651434030485978093,-0.023198358714580536,-0.0020664497278630733,-0.07078796625137329,0.9998588562011719,-0.0008534026565030217,-0.0005477150552906096,0.016770627349615097,1.1883356819453184e-05,-0.00027388360467739403,0.00030578032601624727,0.0,-0.0,-0.0
1651434030488287142,-0.023197554051876068,-0.002067581983283162,-0.07078596204519272,0.9998586773872375,-0.0008524134173057973,-0.000512310303747654,0.01678319089114666,3.844872844638303e-05,-0.0003034419205505401,0.0003741398104466498,0.0,-0.0,-0.0
1651434030490461123,-0.023195674642920494,-0.0020651591476053,-0.07078854739665985,0.9998587965965271,-0.0008229567902162671,-0.0006006330368109047,0.01677384041249752,0.00011138174158986658,-0.00016458335448987782,0.00022305527818389237,0.0,-0.0,-0.0
1651434030491955183,-0.023195303976535797,-0.002064793836325407,-0.07079055905342102,0.9998589754104614,-0.0009248130954802036,-0.00061925093177706,0.01675606518983841,0.00010713955998653546,-0.00013304497406352311,0.00011159767745994031,0.0,-0.0,-0.0
1651434030493957721,-0.023195018991827965,-0.0020644208416342735,-0.07079242169857025,0.999859094619751,-0.0009737933869473636,-0.0006276211934164166,0.016747113317251205,0.00012017629342153668,-0.00012248863640706986,1.9260802218923345e-05,-0.0625,0.0625,-0.0625
1651434030495720021,-0.023195184767246246,-0.002064462983980775,-0.07079090178012848,0.9998586773872375,-0.000901946856174618,-0.0005191555246710777,0.016778655350208282,0.00011108248872915283,-0.00013302473234944046,9.047095954883844e-05,-0.0625,0.0625,-0.0625
1651434030497661989,-0.02319534309208393,-0.0020645088516175747,-0.07078952342271805,0.9998584985733032,-0.0008658290607854724,-0.0004646634333766997,0.016794521361589432,0.00010315605322830379,-0.000142537901410833,0.0001488620910095051,-0.0625,0.0625,-0.0625
1651434030499871075,-0.023195764049887657,-0.0020620098803192377,-0.07079287618398666,0.9998587965965271,-0.0007811932009644806,-0.0005730013945139945,0.016774889081716537,8.393368625547737e-05,-3.3695483580231667e-05,-1.6803118342068046e-05,-0.0625,0.0625,-0.0625
1651434030502175905,-0.023196090012788773,-0.002061958657577634,-0.0707935020327568,0.9998584985733032,-0.0007536758203059435,-0.0004930092254653573,0.016798870638012886,7.099817594280466e-05,-4.973609611624852e-05,-4.0618335333419964e-05,-0.0625,0.0625,-0.0625
1651434030506586062,-0.02319640852510929,-0.0020619190763682127,-0.07079403102397919,0.9998583197593689,-0.00074093381408602,-0.0004562451795209199,0.016809998080134392,5.906694786972366e-05,-6.095057324273512e-05,-5.949723345111124e-05,-0.0625,0.0625,-0.0625
1651434030506589438,-0.023198675364255905,-0.002061119768768549,-0.07079650461673737,0.9998586177825928,-0.0007712538936175406,-0.0004966026754118502,0.016791189089417458,-4.123783583054319e-05,-3.829055276582949e-05,-0.00016511415014974773,-0.0625,0.0625,-0.0625
1651434030508069144,-0.023199493065476418,-0.002061002654954791,-0.0707961693406105,0.9998586177825928,-0.0008417530916631222,-0.0004729748470708728,0.016787778586149216,-6.53504321235232e-05,-4.915244790026918e-05,-0.0001313426037086174,-0.0625,0.0625,-0.0625
1651434030509888624,-0.02320021763443947,-0.0020609251223504543,-0.07079583406448364,0.9998586177825928,-0.0008774201851338148,-0.00046101785846985877,0.01678604818880558,-8.264309144578874e-05,-6.115585711086169e-05,-0.00010043691872851923,-0.0625,0.0625,-0.0625
1651434030511964802,-0.023201340809464455,-0.002061231294646859,-0.07079877704381943,0.999858558177948,-0.0008705790969543159,-0.0005119325360283256,0.01678626798093319,-0.00011699696187861264,-8.944072033045813e-05,-0.00022375441039912403,-0.0625,0.0625,-0.0625
1651434030513834471,-0.023202350363135338,-0.0020615444518625736,-0.07080146670341492,0.999858558177948,-0.0008671245886944234,-0.0005377350025810301,0.01678636111319065,-0.00014168173947837204,-0.00011600786820054054,-0.0003227096749469638,-0.0625,0.0625,-0.0625
1651434030516105379,-0.023203415796160698,-0.002062532352283597,-0.070802703499794,0.9998586177825928,-0.0007772507378831506,-0.0005202530301176012,0.01678919978439808,-0.0001659100380493328,-0.00017122592544183135,-0.00036454139626584947,0.0,-0.125,-0.0
1651434030517674543,-0.023204252123832703,-0.0020633458625525236,-0.07080361247062683,0.9998586177825928,-0.0007361374446190894,-0.0005120947025716305,0.01679050177335739,-0.00018384450231678784,-0.00021203240612521768,-0.0003924212069250643,0.0,-0.125,-0.0
1651434030519921949,-0.02320506051182747,-0.0020642217714339495,-0.0708034560084343,0.999858021736145,-0.0008440859382972121,-0.0004313879180699587,0.01682419516146183,-0.00019518262706696987,-0.0002525819872971624,-0.0003658801142591983,0.0,-0.125,-0.0
1651434030521980234,-0.023207014426589012,-0.002063477411866188,-0.07080306112766266,0.9998578429222107,-0.0008783797384239733,-0.000432468339568004,0.016831984743475914,-0.0002560687717050314,-0.00021448504412546754,-0.00032894796459004283,0.0,-0.125,-0.0
1651434030524081520,-0.023208748549222946,-0.00206277915276587,-0.07080265134572983,0.9998577833175659,-0.0008955267257988453,-0.0004329868243075907,0.016835879534482956,-0.0003013284003827721,-0.00018223414372187108,-0.00029524663113988936,0.0,-0.125,-0.0
1651434030526293469,-0.02320905402302742,-0.0020626147743314505,-0.07080581039190292,0.999858021736145,-0.0008967970497906208,-0.0004783680778928101,0.01682005450129509,-0.0002776071196421981,-0.000177618523593992,-0.0004295237304177135,0.0,-0.125,-0.0
1651434030529918260,-0.023209208622574806,-0.0020624336320906878,-0.07080850005149841,0.9998581409454346,-0.0008974135271273553,-0.000500085880048573,0.016812453046441078,-0.00025430499226786196,-0.0001722789165796712,-0.0005336187314242125,0.0,-0.125,-0.0
1651434030529919833,-0.023206563666462898,-0.002062415238469839,-0.07080774754285812,0.9998580813407898,-0.000902915489859879,-0.00048755609896034,0.016815142706036568,-9.809137554839253e-05,-0.00017533323261886835,-0.0004647198074962944,0.0,-0.125,-0.0
1651434030531838293,-0.023204073309898376,-0.002062405226752162,-0.07080699503421783,0.9998580813407898,-0.0009057155111804605,-0.00048116804100573063,0.016816509887576103,3.635536995716393e-05,-0.00017849837604444474,-0.0004021772474516183,0.0,-0.125,-0.0
1651434030533969727,-0.023206286132335663,-0.002064113039523363,-0.07080401480197906,0.9998582601547241,-0.0009427175391465425,-0.0004484823439270258,0.016802599653601646,-5.9555793995969e-05,-0.000260551372775808,-0.00024388078600168228,0.0,-0.125,-0.0
1651434030536156126,-0.023208294063806534,-0.0020656834822148085,-0.0708012729883194,0.9998583793640137,-0.0009613948059268296,-0.00043200174695812166,0.016795577481389046,-0.00013678475806955248,-0.00032863309024833143,-0.00011104554869234562,0.0,-0.125,-0.0
1651434030537952533,-0.023207563906908035,-0.0020668962970376015,-0.07079994678497314,0.9998583197593689,-0.0009265723056159914,-0.0004173965426161885,0.01680145226418972,-7.899579941295087e-05,-0.00037299920222721994,-5.6018910981947556e-05,0.0,-0.125,-0.0
1651434030539884286,-0.02320685051381588,-0.002067859284579754,-0.07079873979091644,0.9998583197593689,-0.0009101285832002759,-0.00041038679773919284,0.016804229468107224,-3.0658047762699425e-05,-0.0004042195505462587,-1.062177398125641e-05,0.0,-0.125,-0.0
1651434030541971245,-0.02320665866136551,-0.0020690560340881348,-0.07079645246267319,0.9998578429222107,-0.0008161426521837711,-0.00039125134935602546,0.016836347058415413,-8.862680260790512e-06,-0.0004411244881339371,7.938428461784497e-05,0.0,-0.125,-0.0
1651434030543953917,-0.02320645935833454,-0.0020701554603874683,-0.07079435884952545,0.9998576045036316,-0.0007682620198465884,-0.000381517136702314,0.016852708533406258,1.1736872693290934e-05,-0.0004688697517849505,0.0001502384984632954,0.0,-0.125,-0.0
1651434030546063109,-0.023206530138850212,-0.00207073544152081,-0.07079080492258072,0.9998580813407898,-0.0008303183712996542,-0.00043106693192385137,0.016820933669805527,1.6563997633056715e-05,-0.00047384301433339715,0.0002857031358871609,0.0,-0.125,-0.0
1651434030548513773,-0.023206578567624092,-0.00207124138250947,-0.07078766822814941,0.9998583197593689,-0.0008617106359452009,-0.0004561624664347619,0.016804857179522514,2.2054298824514262e-05,-0.0004745985788758844,0.0003902543685398996,0.0,-0.125,-0.0
1651434030549861588,-0.02320661023259163,-0.002071702154353261,-0.07078485935926437,0.9998584389686584,-0.0008779230411164463,-0.00046915392158553004,0.016796553507447243,2.8288448447710834e-05,-0.00047202888526953757,0.0004680641577579081,0.0,-0.125,-0.0
1651434030552035273,-0.023206625133752823,-0.0020720697939395905,-0.07078240811824799,0.9998584985733032,-0.0008861150708980858,-0.00047570274909958243,0.016792358830571175,3.451364682405256e-05,-0.00046578413457609713,0.0005232711555436254,0.0,-0.125,-0.0
1651434030553788927,-0.023206621408462524,-0.0020724362693727016,-0.0707801803946495,0.9998584985733032,-0.000890359457116574,-0.0004791534156538546,0.016790181398391724,4.1633487853687257e-05,-0.0004576838400680572,0.0005570543580688536,0.0,-0.125,-0.0
1651434030555867304,-0.023203279823064804,-0.002072187140583992,-0.07078012824058533,0.9998586773872375,-0.0008595605031587183,-0.0005273671122267842,0.016780836507678032,0.0002015163190662861,-0.0004243372241035104,0.0004936051554977894,0.0,-0.125,-0.0
1651434030557753519,-0.023200202733278275,-0.0020719661843031645,-0.07078015059232712,0.9998587369918823,-0.0008438621880486608,-0.0005519818514585495,0.0167760718613863,0.00033414343488402665,-0.00039400809328071773,0.00042895000660791993,0.0,-0.125,-0.0
1651434030559833640,-0.023197408765554428,-0.0020717261359095573,-0.07078027725219727,0.9998587965965271,-0.0008360110223293304,-0.0005642877658829093,0.016773689538240433,0.00044103345135226846,-0.000365707091987133,0.00036524602910503745,0.0,-0.125,-0.0
1651434030562055928,-0.023194795474410057,-0.0020723396446555853,-0.07078295946121216,0.9998589158058167,-0.0007440981571562588,-0.0005702369962818921,0.016771486029028893,0.0005278045427985489,-0.00037876382702961564,0.0001882880023913458,0.0,-0.125,-0.0
1651434030563652433,-0.023192768916487694,-0.0020726940128952265,-0.07078547030687332,0.9998589754104614,-0.0007020069169811904,-0.0005727960960939527,0.016770480200648308,0.0005900564137846231,-0.00038311415119096637,4.5584736653836444e-05,0.0,-0.125,-0.0
1651434030565829188,-0.023190738633275032,-0.0020731601398438215,-0.07078777253627777,0.9998589754104614,-0.0006787681486457586,-0.000574398844037205,0.01676991954445839,0.0006367102032527328,-0.0003881554875988513,-8.171072840923443e-05,0.0,-0.125,-0.0
1651434030567564328,-0.023189065977931023,-0.0020734979771077633,-0.0707898885011673,0.9998589754104614,-0.0006672295858152211,-0.0005751188728027046,0.016769643872976303,0.0006667837733402848,-0.00038830918492749333,-0.0001873585133580491,0.0,-0.125,-0.0
1651434030570195107,-0.023190144449472427,-0.0020713552366942167,-0.07079044729471207,0.9998588562011719,-0.0007283220184035599,-0.0005888539017178118,0.01677335985004902,0.0005561105790548027,-0.0002704665530472994,-0.00021184720390010625,0.0,-0.125,-0.0
1651434030571674238,-0.023191502317786217,-0.002069261157885194,-0.0707908347249031,0.9998587965965271,-0.0007558331708423793,-0.0005948284524492919,0.016775036230683327,0.00045860849786549807,-0.00016974211030174047,-0.0002269493561470881,0.0,-0.125,-0.0
1651434030573651134,-0.023192647844552994,-0.0020674222614616156,-0.07079124450683594,0.9998587965965271,-0.0007704131421633065,-0.0005981341819278896,0.01677592098712921,0.0003730142198037356,-8.903958223527297e-05,-0.0002410227752989158,0.0,-0.125,-0.0
1651434030576136528,-0.02319367788732052,-0.002065730979666114,-0.07079169154167175,0.9998587965965271,-0.0007781739695928991,-0.0005999866989441216,0.016776392236351967,0.00029568784520961344,-2.4839231627993286e-05,-0.0002540583082009107,0.0,-0.125,-0.0
1651434030577474175,-0.023194346576929092,-0.0020645768381655216,-0.07079271227121353,0.999859094619751,-0.0007710644276812673,-0.0005983957089483738,0.01675819233059883,0.0002519238041713834,1.5047859960759524e-05,-0.0002957020769827068,0.0,-0.125,-0.0
1651434030579703715,-0.023194847628474236,-0.0020635605324059725,-0.0707937553524971,0.9998592734336853,-0.0007671143393963575,-0.000597737031057477,0.01674812100827694,0.00021509102953132242,4.050762072438374e-05,-0.00033243224606849253,0.0,-0.125,-0.0
