%time,field.col,field.roll,field.pitch,field.yaw,field.throttle,field.killSwitch,field.nav
1651434026832947788,0.0,0.0,0.0,0.0,0.0,0,0
1651434026834364124,0.0,0.0,0.0,0.0,0.0,0,0
1651434026843986180,0.0,0.0,0.0,0.0,0.0,0,0
1651434026843996108,0.0,0.0,0.0,0.0,0.0,0,0
1651434026843998342,0.0,0.0,0.0,0.0,0.0,0,0
1651434026844000456,0.0,0.0,0.0,0.0,0.0,0,0
1651434026846903701,0.0,0.0,0.0,0.0,0.0,0,0
1651434026865567734,0.0,0.0,0.0,0.0,0.0,0,0
1651434026874362472,0.0,0.0,0.0,0.0,0.0,0,0
1651434026884699762,0.0,0.0,0.0,0.0,0.0,0,0
1651434026884713365,0.0,0.0,0.0,0.0,0.0,0,0
1651434026884718857,0.0,0.0,0.0,0.0,0.0,0,0
1651434026884723444,0.0,0.0,0.0,0.0,0.0,0,0
1651434026884727763,0.0,0.0,0.0,0.0,0.0,0,0
1651434026885386789,0.0,0.0,0.0,0.0,0.0,0,0
1651434026885416319,0.0,0.0,0.0,0.0,0.0,0,0
1651434026885431197,0.0,0.0,0.0,0.0,0.0,0,0
1651434026885432729,0.0,0.0,0.0,0.0,0.0,0,0
1651434026885434022,0.0,0.0,0.0,0.0,0.0,0,0
1651434026885435224,0.0,0.0,0.0,0.0,0.0,0,0
1651434026885436637,0.0,0.0,0.0,0.0,0.0,0,0
1651434026898550361,0.0,0.0,0.0,0.0,0.0,0,0
1651434026898587019,0.0,0.0,0.0,0.0,0.0,0,0
1651434026906435068,0.0,0.0,0.0,0.0,0.0,0,0
1651434026906491632,0.0,0.0,0.0,0.0,0.0,0,0
1651434026906494317,0.0,0.0,0.0,0.0,0.0,0,0
1651434026906496100,0.0,0.0,0.0,0.0,0.0,0,0
1651434026914321070,0.0,0.0,0.0,0.0,0.0,0,0
1651434026914378035,0.0,0.0,0.0,0.0,0.0,0,0
1651434026923645602,0.0,0.0,0.0,0.0,0.0,0,0
1651434026923653196,0.0,0.0,0.0,0.0,0.0,0,0
1651434026923654769,0.0,0.0,0.0,0.0,0.0,0,0
1651434026923656061,0.0,0.0,0.0,0.0,0.0,0,0
1651434026924926272,0.0,0.0,0.0,0.0,0.0,0,0
1651434026924927975,0.0,0.0,0.0,0.0,0.0,0,0
1651434026924929608,0.0,0.0,0.0,0.0,0.0,0,0
1651434026926068539,0.0,0.0,0.0,0.0,0.0,0,0
1651434026928130011,0.0,0.0,0.0,0.0,0.0,0,0
1651434026936375058,0.0,0.0,0.0,0.0,0.0,0,0
1651434026937885930,0.0,0.0,0.0,0.0,0.0,0,0
1651434026937887784,0.0,0.0,0.0,0.0,0.0,0,0
1651434026939895687,0.0,0.0,0.0,0.0,0.0,0,0
1651434026942406833,0.0,0.0,0.0,0.0,0.0,0,0
1651434026944713364,0.0,0.0,0.0,0.0,0.0,0,0
1651434026948099212,0.0,0.0,0.0,0.0,0.0,0,0
1651434026949097002,0.0,0.0,0.0,0.0,0.0,0,0
1651434026950480934,0.0,0.0,0.0,0.0,0.0,0,0
1651434026952469953,0.0,0.0,0.0,0.0,0.0,0,0
1651434026953729237,0.0,0.0,0.0,0.0,0.0,0,0
1651434026956303240,0.0,0.0,0.0,0.0,0.0,0,0
1651434026964102769,0.0,0.0,0.0,0.0,0.0,0,0
1651434026971293260,0.0,0.0,0.0,0.0,0.0,0,0
1651434026971333754,0.0,0.0,0.0,0.0,0.0,0,0
1651434026973427503,0.0,0.0,0.0,0.0,0.0,0,0
1651434026973955261,0.0,0.0,0.0,0.0,0.0,0,0
1651434026982451236,0.0,0.0,0.0,0.0,0.0,0,0
1651434026982535181,0.0,0.0,0.0,0.0,0.0,0,0
1651434026982539018,0.0,0.0,0.0,0.0,0.0,0,0
1651434026982540410,0.0,0.0,0.0,0.0,0.0,0,0
1651434026991033785,0.0,0.0,0.0,0.0,0.0,0,0
1651434026991580306,0.0,0.0,0.0,0.0,0.0,0,0
1651434026992720810,0.0,0.0,0.0,0.0,0.0,0,0
1651434026995529737,0.0,0.0,0.0,0.0,0.0,0,0
1651434026996989319,0.0,0.0,0.0,0.0,0.0,0,0
1651434026998641637,0.0,0.0,0.0,0.0,0.0,0,0
1651434027014965567,0.0,0.0,0.0,0.0,0.0,0,0
1651434027014971087,0.0,0.0,0.0,0.0,0.0,0,0
1651434027014973702,0.0,0.0,0.0,0.0,0.0,0,0
1651434027014975195,0.0,0.0,0.0,0.0,0.0,0,0
1651434027021922388,0.0,0.0,0.0,0.0,0.0,0,0
1651434027022765473,0.0,0.0,0.0,0.0,0.0,0,0
1651434027039064265,0.0,0.0,0.0,0.0,0.0,0,0
1651434027039233696,0.0,0.0,0.0,0.0,0.0,0,0
1651434027039314982,0.0,0.0,0.0,0.0,0.0,0,0
1651434027039320376,0.0,0.0,0.0,0.0,0.0,0,0
1651434027039323207,0.0,0.0,0.0,0.0,0.0,0,0
1651434027041284646,0.0,0.0,0.0,0.0,0.0,0,0
1651434027047373178,0.0,0.0,0.0,0.0,0.0,0,0
1651434027049474680,0.0,0.0,0.0,0.0,0.0,0,0
1651434027049478998,0.0,0.0,0.0,0.0,0.0,0,0
1651434027057036158,0.0,0.0,0.0,0.0,0.0,0,0
1651434027057533818,0.0,0.0,0.0,0.0,0.0,0,0
1651434027065402406,0.0,0.0,0.0,0.0,0.0,0,0
1651434027065663173,0.0,0.0,0.0,0.0,0.0,0,0
1651434027066233746,0.0,0.0,0.0,0.0,0.0,0,0
1651434027071584248,0.0,0.0,0.0,0.0,0.0,0,0
1651434027071780154,0.0,0.0,0.0,0.0,0.0,0,0
1651434027073654060,0.0,0.0,0.0,0.0,0.0,0,0
1651434027096728578,0.0,0.0,0.0,0.0,0.0,0,0
1651434027096730621,0.0,0.0,0.0,0.0,0.0,0,0
1651434027096731984,0.0,0.0,0.0,0.0,0.0,0,0
1651434027096733196,0.0,0.0,0.0,0.0,0.0,0,0
1651434027097081669,0.0,0.0,0.0,0.0,0.0,0,0
1651434027102320711,0.0,0.0,0.0,0.0,0.0,0,0
1651434027105344105,0.0,0.0,0.0,0.0,0.0,0,0
