%time,field.col,field.roll,field.pitch,field.yaw,field.throttle,field.killSwitch,field.nav
1651520733493819334,0.0,0.0,0.0,0.0,0.0,0,0
1651520733494708412,0.0,0.0,0.0,0.0,0.0,0,0
1651520733496070288,0.0,0.0,0.0,0.0,0.0,0,0
1651520733497697485,0.0,0.0,0.0,0.0,0.0,0,0
1651520733499410657,0.0,0.0,0.0,0.0,0.0,0,0
1651520733502088626,0.0,0.0,0.0,0.0,0.0,0,0
1651520733503377012,0.0,0.0,0.0,0.0,0.0,0,0
1651520733506429736,0.0,0.0,0.0,0.0,0.0,0,0
1651520733508566127,0.0,0.0,0.0,0.0,0.0,0,0
1651520733509402531,0.0,0.0,0.0,0.0,0.0,0,0
1651520733512047620,0.0,0.0,0.0,0.0,0.0,0,0
1651520733513567314,0.0,0.0,0.0,0.0,0.0,0,0
1651520733515580648,0.0,0.0,0.0,0.0,0.0,0,0
1651520733517490889,0.0,0.0,0.0,0.0,0.0,0,0
1651520733522658854,0.0,0.0,0.0,0.0,0.0,0,0
1651520733522767083,0.0,0.0,0.0,0.0,0.0,0,0
1651520733524014344,0.0,0.0,0.0,0.0,0.0,0,0
1651520733525605611,0.0,0.0,0.0,0.0,0.0,0,0
1651520733527459643,0.0,0.0,0.0,0.0,0.0,0,0
1651520733529735747,0.0,0.0,0.0,0.0,0.0,0,0
1651520733530852751,0.0,0.0,0.0,0.0,0.0,0,0
1651520733534873987,0.0,0.0,0.0,0.0,0.0,0,0
1651520733536563121,0.0,0.0,0.0,0.0,0.0,0,0
1651520733538395463,0.0,0.0,0.0,0.0,0.0,0,0
1651520733540025837,0.0,0.0,0.0,0.0,0.0,0,0
1651520733542531799,0.0,0.0,0.0,0.0,0.0,0,0
1651520733544708067,0.0,0.0,0.0,0.0,0.0,0,0
1651520733545860426,0.0,0.0,0.0,0.0,0.0,0,0
1651520733547202223,0.0,0.0,0.0,0.0,0.0,0,0
1651520733549382833,0.0,0.0,0.0,0.0,0.0,0,0
1651520733554313961,0.0,0.0,0.0,0.0,0.0,0,0
1651520733554360908,0.0,0.0,0.0,0.0,0.0,0,0
1651520733556192074,0.0,0.0,0.0,0.0,0.0,0,0
1651520733557495847,0.0,0.0,0.0,0.0,0.0,0,0
1651520733560572103,0.0,0.0,0.0,0.0,0.0,0,0
1651520733561492319,0.0,0.0,0.0,0.0,0.0,0,0
1651520733564569004,0.0,0.0,0.0,0.0,0.0,0,0
1651520733566234656,0.0,0.0,0.0,0.0,0.0,0,0
1651520733567578294,0.0,0.0,0.0,0.0,0.0,0,0
1651520733569358744,0.0,0.0,0.0,0.0,0.0,0,0
1651520733570890620,0.0,0.0,0.0,0.0,0.0,0,0
1651520733574178484,0.0,0.0,0.0,0.0,0.0,0,0
1651520733576500845,0.0,0.0,0.0,0.0,0.0,0,0
1651520733578335392,0.0,0.0,0.0,0.0,0.0,0,0
1651520733579384049,0.0,0.0,0.0,0.0,0.0,0,0
1651520733582927690,0.0,0.0,0.0,0.0,0.0,0,0
1651520733583414118,0.0,0.0,0.0,0.0,0.0,0,0
1651520733585597741,0.0,0.0,0.0,0.0,0.0,0,0
1651520733588240386,0.0,0.0,0.0,0.0,0.0,0,0
1651520733589405262,0.0,0.0,0.0,0.0,0.0,0,0
1651520733591242547,0.0,0.0,0.0,0.0,0.0,0,0
1651520733593805951,0.0,0.0,0.0,0.0,0.0,0,0
1651520733595104589,0.0,0.0,0.0,0.0,0.0,0,0
1651520733598387804,0.0,0.0,0.0,0.0,0.0,0,0
1651520733599630101,0.0,0.0,0.0,0.0,0.0,0,0
1651520733601918006,0.0,0.0,0.0,0.0,0.0,0,0
1651520733603765734,0.0,0.0,0.0,0.0,0.0,0,0
1651520733605800808,0.0,0.0,0.0,0.0,0.0,0,0
1651520733607433607,0.0,0.0,0.0,0.0,0.0,0,0
1651520733609054501,0.0,0.0,0.0,0.0,0.0,0,0
1651520733610970044,0.0,0.0,0.0,0.0,0.0,0,0
1651520733615250471,0.0,0.0,0.0,0.0,0.0,0,0
1651520733615282519,0.0,0.0,0.0,0.0,0.0,0,0
1651520733617819558,0.0,0.0,0.0,0.0,0.0,0,0
1651520733619806562,0.0,0.0,0.0,0.0,0.0,0,0
1651520733622195374,0.0,0.0,0.0,0.0,0.0,0,0
1651520733623246125,0.0,0.0,0.0,0.0,0.0,0,0
1651520733625339086,0.0,0.0,0.0,0.0,0.0,0,0
1651520733627223817,0.0,0.0,0.0,0.0,0.0,0,0
1651520733629509163,0.0,0.0,0.0,0.0,0.0,0,0
1651520733631099263,0.0,0.0,0.0,0.0,0.0,0,0
1651520733635133821,0.0,0.0,0.0,0.0,0.0,0,0
1651520733635945778,0.0,0.0,0.0,0.0,0.0,0,0
1651520733637746897,0.0,0.0,0.0,0.0,0.0,0,0
1651520733640457612,0.0,0.0,0.0,0.0,0.0,0,0
