TIME	X_REF	Y_REF	Z_REF	QW_REF	QX_REF	QY_REF	QZ_REF	VX_REF	VY_REF	VZ_REF	AVX_REF	AVY_REF	AVZ_REF
10.38500	0.38389	3.92213	2.24120	0.88871	0.41497	0.05463	-0.18711	-11.73172	2.62275	-6.24730	2.22327	1.49552	-0.14203
10.38750	0.36019	3.94618	2.24315	0.88745	0.41772	0.05607	-0.18653	-11.69343	2.56515	-6.27615	2.23076	1.55444	-0.14303
10.39000	0.33651	3.97013	2.24511	0.88617	0.42050	0.05752	-0.18594	-11.65487	2.50735	-6.30438	2.23577	1.60133	-0.14290
10.39250	0.31283	3.99396	2.24709	0.88487	0.42329	0.05897	-0.18533	-11.61593	2.44929	-6.33224	2.24298	1.64702	-0.14273
10.39500	0.28915	4.01768	2.24909	0.88355	0.42611	0.06045	-0.18470	-11.57649	2.39088	-6.35997	2.25415	1.69265	-0.14361
10.39750	0.26547	4.04130	2.25111	0.88221	0.42895	0.06195	-0.18406	-11.53642	2.33208	-6.38785	2.27092	1.73826	-0.14600
10.40000	0.24179	4.06481	2.25315	0.88084	0.43180	0.06350	-0.18339	-11.49553	2.27282	-6.41621	2.29654	1.79216	-0.14970
10.40250	0.21811	4.08821	2.25520	0.87945	0.43467	0.06511	-0.18270	-11.45376	2.21306	-6.44516	2.32026	1.83548	-0.15283
10.40500	0.19444	4.11150	2.25725	0.87804	0.43757	0.06678	-0.18199	-11.41103	2.15287	-6.47479	2.34265	1.87453	-0.15531
10.40750	0.17077	4.13468	2.25932	0.87660	0.44047	0.06851	-0.18124	-11.36733	2.09226	-6.50504	2.36472	1.91318	-0.15662
10.41000	0.14711	4.15776	2.26140	0.87515	0.44339	0.07029	-0.18047	-11.32271	2.03129	-6.53579	2.37765	1.93748	-0.15556
10.41250	0.12346	4.18072	2.26348	0.87367	0.44632	0.07211	-0.17968	-11.27735	1.97001	-6.56671	2.38383	1.95374	-0.15071
10.41500	0.09981	4.20358	2.26557	0.87217	0.44926	0.07396	-0.17888	-11.23144	1.90839	-6.59741	2.38704	1.96701	-0.13950
10.41750	0.07617	4.22632	2.26767	0.87065	0.45221	0.07583	-0.17806	-11.18517	1.84637	-6.62759	2.39076	1.97645	-0.12684
10.42000	0.05254	4.24894	2.26978	0.86911	0.45518	0.07769	-0.17724	-11.13866	1.78392	-6.65704	2.39805	1.98748	-0.11541
10.42250	0.02891	4.27145	2.27190	0.86754	0.45816	0.07956	-0.17642	-11.09201	1.72108	-6.68558	2.40729	2.00062	-0.11121
10.42500	0.00528	4.29385	2.27403	0.86595	0.46114	0.08142	-0.17559	-11.04532	1.65788	-6.71305	2.41842	2.01476	-0.12091
10.42750	-0.01833	4.31613	2.27617	0.86434	0.46413	0.08326	-0.17477	-10.99866	1.59437	-6.73930	2.43325	2.02758	-0.14330
10.43000	-0.04194	4.33829	2.27831	0.86272	0.46710	0.08510	-0.17396	-10.95215	1.53061	-6.76414	2.44384	2.03148	-0.16351
10.43250	-0.06554	4.36033	2.28047	0.86109	0.47007	0.08691	-0.17316	-10.90591	1.46670	-6.78735	2.44922	2.02921	-0.18071
10.43500	-0.08912	4.38224	2.28263	0.85945	0.47301	0.08871	-0.17238	-10.86003	1.40276	-6.80882	2.44927	2.02223	-0.19482
10.43750	-0.11269	4.40402	2.28479	0.85782	0.47592	0.09048	-0.17161	-10.81455	1.33899	-6.82844	2.44195	2.01288	-0.19878
10.44000	-0.13624	4.42568	2.28697	0.85619	0.47878	0.09222	-0.17085	-10.76949	1.27565	-6.84614	2.42170	1.99944	-0.19383
10.44250	-0.15979	4.44721	2.28915	0.85457	0.48160	0.09394	-0.17010	-10.72483	1.21299	-6.86195	2.39069	1.98366	-0.18422
10.44500	-0.18334	4.46862	2.29134	0.85297	0.48436	0.09563	-0.16936	-10.68065	1.15108	-6.87573	2.35340	1.96506	-0.17450
10.44750	-0.20689	4.48991	2.29355	0.85139	0.48706	0.09728	-0.16863	-10.63708	1.08991	-6.88729	2.30824	1.93692	-0.16625
10.45000	-0.23045	4.51108	2.29577	0.84983	0.48970	0.09889	-0.16792	-10.59416	1.02947	-6.89655	2.27076	1.90762	-0.16221
10.45250	-0.25401	4.53212	2.29801	0.84829	0.49228	0.10046	-0.16723	-10.55191	0.96976	-6.90350	2.23248	1.87153	-0.16020
10.45500	-0.27757	4.55304	2.30027	0.84678	0.49480	0.10199	-0.16656	-10.51029	0.91083	-6.90817	2.18595	1.81845	-0.15839
10.45750	-0.30114	4.57383	2.30253	0.84528	0.49726	0.10348	-0.16591	-10.46928	0.85265	-6.91061	2.14717	1.76689	-0.15612
10.46000	-0.32470	4.59450	2.30481	0.84381	0.49966	0.10494	-0.16527	-10.42876	0.79526	-6.91096	2.10756	1.71334	-0.15229
10.46250	-0.34825	4.61503	2.30709	0.84236	0.50201	0.10636	-0.16465	-10.38864	0.73866	-6.90940	2.05785	1.65413	-0.14581
10.46500	-0.37178	4.63542	2.30938	0.84093	0.50431	0.10775	-0.16402	-10.34884	0.68283	-6.90604	2.01441	1.61109	-0.13930
10.46750	-0.39529	4.65568	2.31168	0.83952	0.50656	0.10912	-0.16341	-10.30930	0.62773	-6.90100	1.97036	1.57389	-0.13293
10.47000	-0.41878	4.67579	2.31397	0.83812	0.50878	0.11047	-0.16279	-10.26995	0.57332	-6.89442	1.92905	1.54007	-0.12806
10.47250	-0.44225	4.69578	2.31627	0.83674	0.51095	0.11181	-0.16217	-10.23069	0.51959	-6.88644	1.89507	1.50764	-0.12480
10.47500	-0.46571	4.71564	2.31857	0.83537	0.51308	0.11314	-0.16155	-10.19149	0.46656	-6.87712	1.86475	1.46873	-0.12140
10.47750	-0.48916	4.73536	2.32087	0.83403	0.51517	0.11446	-0.16092	-10.15240	0.41426	-6.86646	1.84710	1.43855	-0.11877
10.48000	-0.51259	4.75494	2.32317	0.83270	0.51722	0.11576	-0.16030	-10.11343	0.36267	-6.85442	1.83410	1.41464	-0.11589
10.48250	-0.53601	4.77439	2.32548	0.83139	0.51922	0.11706	-0.15967	-10.07464	0.31177	-6.84097	1.81980	1.39551	-0.11111
10.48500	-0.55941	4.79369	2.32778	0.83011	0.52117	0.11834	-0.15905	-10.03610	0.26159	-6.82602	1.80527	1.38838	-0.10575
10.48750	-0.58280	4.81285	2.33009	0.82885	0.52307	0.11961	-0.15843	-9.99796	0.21208	-6.80943	1.78378	1.38907	-0.09852
10.49000	-0.60617	4.83185	2.33240	0.82761	0.52493	0.12085	-0.15783	-9.96029	0.16317	-6.79110	1.75030	1.38882	-0.08650
10.49250	-0.62951	4.85070	2.33472	0.82639	0.52673	0.12206	-0.15725	-9.92322	0.11477	-6.77094	1.71964	1.37655	-0.07343
10.49500	-0.65283	4.86938	2.33703	0.82520	0.52849	0.12325	-0.15670	-9.88680	0.06672	-6.74889	1.68949	1.34619	-0.05941
10.49750	-0.67612	4.88791	2.33935	0.82402	0.53022	0.12442	-0.15617	-9.85093	0.01895	-6.72517	1.65706	1.30545	-0.04852
10.50000	-0.69939	4.90627	2.34168	0.82285	0.53191	0.12557	-0.15566	-9.81547	-0.02859	-6.69999	1.61543	1.26243	-0.04869
10.50250	-0.72263	4.92448	2.34400	0.82169	0.53357	0.12672	-0.15516	-9.78033	-0.07596	-6.67352	1.55691	1.22041	-0.06679
10.50500	-0.74586	4.94252	2.34633	0.82054	0.53521	0.12786	-0.15469	-9.74556	-0.12329	-6.64573	1.51153	1.19864	-0.09242
10.50750	-0.76908	4.96041	2.34866	0.81938	0.53683	0.12897	-0.15423	-9.71126	-0.17070	-6.61642	1.48025	1.18832	-0.12078
10.51000	-0.79229	4.97815	2.35100	0.81823	0.53845	0.13006	-0.15381	-9.67759	-0.21822	-6.58538	1.46163	1.17955	-0.15172
10.51250	-0.81551	4.99573	2.35335	0.81708	0.54005	0.13110	-0.15342	-9.64464	-0.26587	-6.55245	1.46165	1.16870	-0.17247
10.51500	-0.83872	5.01315	2.35569	0.81593	0.54165	0.13211	-0.15306	-9.61239	-0.31355	-6.51762	1.47397	1.15060	-0.18720
10.51750	-0.86193	5.03042	2.35804	0.81478	0.54323	0.13308	-0.15273	-9.58075	-0.36116	-6.48102	1.48737	1.12282	-0.19816
10.52000	-0.88512	5.04752	2.36038	0.81365	0.54478	0.13402	-0.15242	-9.54956	-0.40856	-6.44288	1.48562	1.09882	-0.20200
10.52250	-0.90829	5.06446	2.36273	0.81252	0.54632	0.13496	-0.15213	-9.51863	-0.45566	-6.40347	1.46836	1.07867	-0.20082
10.52500	-0.93144	5.08122	2.36507	0.81140	0.54783	0.13590	-0.15183	-9.48772	-0.50249	-6.36318	1.44373	1.06229	-0.19653
10.52750	-0.95456	5.09782	2.36741	0.81029	0.54931	0.13686	-0.15154	-9.45669	-0.54908	-6.32221	1.41541	1.04740	-0.19071
10.53000	-0.97765	5.11423	2.36975	0.80919	0.55077	0.13783	-0.15126	-9.42556	-0.59554	-6.28058	1.37968	1.02645	-0.18563
10.53250	-1.00069	5.13047	2.37208	0.80808	0.55221	0.13882	-0.15098	-9.39439	-0.64205	-6.23820	1.35389	1.00521	-0.18602
10.53500	-1.02369	5.14652	2.37441	0.80697	0.55366	0.13982	-0.15072	-9.36328	-0.68885	-6.19493	1.34062	0.98252	-0.19478
10.53750	-1.04666	5.16239	2.37674	0.80584	0.55511	0.14082	-0.15049	-9.33227	-0.73610	-6.15069	1.34028	0.95907	-0.21723
10.54000	-1.06960	5.17807	2.37907	0.80470	0.55656	0.14183	-0.15028	-9.30136	-0.78387	-6.10548	1.35018	0.94758	-0.24513
10.54250	-1.09252	5.19358	2.38140	0.80355	0.55801	0.14285	-0.15010	-9.27051	-0.83208	-6.05935	1.36553	0.95010	-0.27894
10.54500	-1.11543	5.20890	2.38372	0.80238	0.55947	0.14388	-0.14993	-9.23962	-0.88059	-6.01246	1.37898	0.96661	-0.32036
10.54750	-1.13832	5.22406	2.38605	0.80121	0.56091	0.14494	-0.14977	-9.20855	-0.92921	-5.96498	1.37950	0.98258	-0.35094
10.55000	-1.16121	5.23903	2.38837	0.80004	0.56234	0.14602	-0.14961	-9.17716	-0.97773	-5.91714	1.36975	0.99210	-0.37341
10.55250	-1.18409	5.25384	2.39069	0.79887	0.56376	0.14714	-0.14943	-9.14536	-1.02602	-5.86905	1.35889	0.99736	-0.38846
10.55500	-1.20695	5.26847	2.39301	0.79770	0.56516	0.14830	-0.14923	-9.11307	-1.07397	-5.82080	1.35618	1.00404	-0.39569
10.55750	-1.22981	5.28292	2.39532	0.79653	0.56656	0.14948	-0.14902	-9.08036	-1.12159	-5.77227	1.36463	1.01925	-0.39753
10.56000	-1.25264	5.29719	2.39764	0.79535	0.56796	0.15067	-0.14879	-9.04739	-1.16890	-5.72313	1.37564	1.04117	-0.39459
10.56250	-1.27546	5.31126	2.39994	0.79417	0.56936	0.15185	-0.14856	-9.01438	-1.21591	-5.67305	1.38212	1.07404	-0.38848
10.56500	-1.29825	5.32515	2.40224	0.79298	0.57076	0.15302	-0.14833	-8.98142	-1.26258	-5.62183	1.37831	1.11632	-0.37972
10.56750	-1.32100	5.33883	2.40454	0.79178	0.57217	0.15417	-0.14810	-8.94853	-1.30885	-5.56947	1.36437	1.14359	-0.37324
10.57000	-1.34373	5.35232	2.40683	0.79058	0.57358	0.15530	-0.14787	-8.91567	-1.35468	-5.51604	1.34548	1.15732	-0.36880
10.57250	-1.36642	5.36562	2.40911	0.78938	0.57498	0.15642	-0.14763	-8.88283	-1.40007	-5.46157	1.33289	1.16042	-0.36503
10.57500	-1.38908	5.37873	2.41137	0.78818	0.57639	0.15753	-0.14739	-8.85000	-1.44504	-5.40611	1.33843	1.15028	-0.35989
10.57750	-1.41171	5.39164	2.41364	0.78697	0.57780	0.15863	-0.14716	-8.81722	-1.48960	-5.34959	1.36514	1.12317	-0.35085
10.58000	-1.43432	5.40434	2.41589	0.78577	0.57920	0.15970	-0.14694	-8.78462	-1.53369	-5.29190	1.39345	1.09482	-0.34131
10.58250	-1.45690	5.41685	2.41814	0.78457	0.58058	0.16075	-0.14672	-8.75224	-1.57717	-5.23304	1.41140	1.07357	-0.33017
10.58500	-1.47945	5.42914	2.42039	0.78340	0.58193	0.16178	-0.14651	-8.72011	-1.61985	-5.17310	1.40779	1.06237	-0.31449
10.58750	-1.50194	5.44121	2.42263	0.78226	0.58324	0.16279	-0.14629	-8.68824	-1.66146	-5.11225	1.38037	1.05903	-0.29952
10.59000	-1.52438	5.45307	2.42486	0.78116	0.58449	0.16379	-0.14605	-8.65653	-1.70172	-5.05085	1.32784	1.05111	-0.28467
10.59250	-1.54677	5.46471	2.42708	0.78011	0.58568	0.16479	-0.14579	-8.62486	-1.74050	-4.98930	1.24365	1.02941	-0.27056
10.59500	-1.56911	5.47614	2.42930	0.77911	0.58680	0.16581	-0.14548	-8.59312	-1.77784	-4.92792	1.16711	1.00161	-0.26257
10.59750	-1.59140	5.48737	2.43151	0.77815	0.58787	0.16685	-0.14512	-8.56125	-1.81380	-4.86693	1.09708	0.97010	-0.25684
10.60000	-1.61365	5.49838	2.43371	0.77723	0.58888	0.16791	-0.14471	-8.52925	-1.84853	-4.80638	1.03670	0.94471	-0.25157
10.60250	-1.63586	5.50919	2.43591	0.77633	0.58987	0.16899	-0.14426	-8.49721	-1.88217	-4.74618	0.98630	0.93910	-0.24503
10.60500	-1.65803	5.51979	2.43810	0.77546	0.59082	0.17007	-0.14378	-8.46526	-1.91491	-4.68612	0.93471	0.96209	-0.23485
10.60750	-1.68017	5.53018	2.44027	0.77460	0.59177	0.17115	-0.14327	-8.43347	-1.94699	-4.62601	0.90035	1.00213	-0.22491
10.61000	-1.70227	5.54036	2.44243	0.77374	0.59270	0.17222	-0.14274	-8.40188	-1.97860	-4.56575	0.87750	1.05343	-0.21419
10.61250	-1.72433	5.55034	2.44458	0.77289	0.59363	0.17330	-0.14220	-8.37045	-2.00984	-4.50538	0.86518	1.11297	-0.20048
10.61500	-1.74636	5.56011	2.44671	0.77203	0.59456	0.17437	-0.14164	-8.33913	-2.04080	-4.44496	0.86957	1.14879	-0.18800
10.61750	-1.76835	5.56969	2.44882	0.77117	0.59550	0.17545	-0.14107	-8.30791	-2.07151	-4.38445	0.89033	1.16185	-0.17377
10.62000	-1.79032	5.57906	2.45091	0.77029	0.59645	0.17652	-0.14049	-8.27684	-2.10204	-4.32372	0.92589	1.15598	-0.15438
10.62250	-1.81226	5.58824	2.45298	0.76941	0.59741	0.17758	-0.13992	-8.24601	-2.13242	-4.26251	0.95191	1.14192	-0.13632
10.62500	-1.83416	5.59721	2.45503	0.76852	0.59838	0.17861	-0.13935	-8.21551	-2.16265	-4.20059	0.96275	1.12774	-0.11605
10.62750	-1.85603	5.60597	2.45707	0.76762	0.59936	0.17961	-0.13880	-8.18542	-2.19268	-4.13779	0.96025	1.11705	-0.09434
10.63000	-1.87786	5.61453	2.45909	0.76672	0.60035	0.18058	-0.13826	-8.15575	-2.22252	-4.07400	0.94581	1.10891	-0.07275
10.63250	-1.89965	5.62288	2.46109	0.76581	0.60134	0.18150	-0.13775	-8.12647	-2.25212	-4.00924	0.92015	1.09419	-0.05035
10.63500	-1.92140	5.63102	2.46307	0.76490	0.60235	0.18240	-0.13724	-8.09750	-2.28133	-3.94367	0.89699	1.07220	-0.03643
10.63750	-1.94310	5.63896	2.46504	0.76399	0.60336	0.18326	-0.13674	-8.06878	-2.31011	-3.87743	0.88295	1.03908	-0.02754
10.64000	-1.96476	5.64669	2.46698	0.76306	0.60439	0.18410	-0.13623	-8.04026	-2.33851	-3.81056	0.88827	0.99318	-0.02082
10.64250	-1.98637	5.65422	2.46890	0.76211	0.60545	0.18491	-0.13572	-8.01193	-2.36660	-3.74298	0.91072	0.95512	-0.01628
10.64500	-2.00794	5.66153	2.47080	0.76115	0.60654	0.18569	-0.13522	-7.98382	-2.39447	-3.67460	0.94164	0.92196	-0.01032
10.64750	-2.02947	5.66863	2.47267	0.76016	0.60765	0.18645	-0.13473	-7.95589	-2.42214	-3.60541	0.97525	0.89575	-0.00107
10.65000	-2.05094	5.67551	2.47453	0.75916	0.60877	0.18718	-0.13425	-7.92809	-2.44957	-3.53558	0.99361	0.89023	0.00744
10.65250	-2.07237	5.68216	2.47637	0.75816	0.60991	0.18791	-0.13377	-7.90032	-2.47665	-3.46539	0.99786	0.89978	0.01467
10.65500	-2.09375	5.68860	2.47819	0.75716	0.61103	0.18864	-0.13327	-7.87251	-2.50323	-3.39519	0.99105	0.91426	0.01994
10.65750	-2.11507	5.69482	2.47999	0.75618	0.61213	0.18939	-0.13274	-7.84459	-2.52906	-3.32532	0.97438	0.92252	0.02468
10.66000	-2.13634	5.70083	2.48177	0.75524	0.61317	0.19016	-0.13216	-7.81661	-2.55391	-3.25602	0.94648	0.91712	0.03250
10.66250	-2.15756	5.70664	2.48353	0.75435	0.61416	0.19096	-0.13154	-7.78861	-2.57764	-3.18736	0.91732	0.90410	0.04213
10.66500	-2.17871	5.71224	2.48525	0.75352	0.61507	0.19176	-0.13087	-7.76069	-2.60025	-3.11924	0.88259	0.89541	0.05453
10.66750	-2.19981	5.71764	2.48695	0.75274	0.61592	0.19257	-0.13017	-7.73298	-2.62177	-3.05145	0.83470	0.90141	0.06943
10.67000	-2.22084	5.72283	2.48862	0.75202	0.61670	0.19336	-0.12943	-7.70558	-2.64234	-2.98374	0.78903	0.92155	0.07920
10.67250	-2.24182	5.72781	2.49027	0.75135	0.61743	0.19415	-0.12868	-7.67854	-2.66215	-2.91590	0.73840	0.95240	0.08466
10.67500	-2.26274	5.73259	2.49188	0.75072	0.61812	0.19491	-0.12792	-7.65185	-2.68144	-2.84780	0.68715	0.98426	0.08655
10.67750	-2.28360	5.73716	2.49348	0.75011	0.61878	0.19567	-0.12716	-7.62545	-2.70048	-2.77943	0.64046	1.00652	0.08483
10.68000	-2.30441	5.74151	2.49504	0.74951	0.61942	0.19642	-0.12640	-7.59929	-2.71951	-2.71073	0.59334	1.01426	0.08018
10.68250	-2.32516	5.74566	2.49657	0.74890	0.62007	0.19718	-0.12566	-7.57334	-2.73875	-2.64160	0.56377	1.00664	0.07592
10.68500	-2.34586	5.74959	2.49807	0.74827	0.62073	0.19793	-0.12493	-7.54756	-2.75831	-2.57202	0.54948	0.99172	0.07384
10.68750	-2.36651	5.75330	2.49955	0.74762	0.62142	0.19868	-0.12422	-7.52199	-2.77820	-2.50188	0.55308	0.97265	0.07477
10.69000	-2.38710	5.75681	2.50099	0.74694	0.62213	0.19942	-0.12354	-7.49671	-2.79836	-2.43100	0.56985	0.95867	0.07710
10.69250	-2.40764	5.76009	2.50239	0.74624	0.62287	0.20014	-0.12288	-7.47176	-2.81871	-2.35925	0.59419	0.94872	0.07929
10.69500	-2.42813	5.76317	2.50377	0.74553	0.62362	0.20083	-0.12225	-7.44719	-2.83920	-2.28652	0.62566	0.94211	0.08020
10.69750	-2.44857	5.76603	2.50510	0.74481	0.62439	0.20149	-0.12165	-7.42297	-2.85981	-2.21280	0.64944	0.93824	0.07812
10.70000	-2.46896	5.76868	2.50640	0.74408	0.62516	0.20213	-0.12109	-7.39909	-2.88048	-2.13820	0.66804	0.92880	0.07195
10.70250	-2.48929	5.77112	2.50767	0.74336	0.62592	0.20276	-0.12054	-7.37549	-2.90112	-2.06292	0.68268	0.91092	0.06297
10.70500	-2.50956	5.77334	2.50889	0.74265	0.62666	0.20337	-0.12001	-7.35213	-2.92161	-1.98718	0.69292	0.88500	0.05305
10.70750	-2.52978	5.77535	2.51008	0.74197	0.62736	0.20399	-0.11948	-7.32901	-2.94186	-1.91118	0.69858	0.85160	0.04282
10.71000	-2.54994	5.77715	2.51124	0.74133	0.62802	0.20460	-0.11895	-7.30610	-2.96181	-1.83506	0.69486	0.82642	0.03663
10.71250	-2.57004	5.77873	2.51236	0.74073	0.62863	0.20522	-0.11842	-7.28339	-2.98142	-1.75898	0.67580	0.80849	0.03325
10.71500	-2.59009	5.78008	2.51344	0.74019	0.62917	0.20585	-0.11787	-7.26087	-3.00066	-1.68302	0.62648	0.79794	0.03282
10.71750	-2.61008	5.78122	2.51449	0.73970	0.62965	0.20647	-0.11732	-7.23854	-3.01953	-1.60721	0.56103	0.79658	0.03509
10.72000	-2.63002	5.78213	2.51552	0.73927	0.63005	0.20710	-0.11676	-7.21642	-3.03803	-1.53144	0.47524	0.79625	0.03856
10.72250	-2.64990	5.78283	2.51650	0.73890	0.63039	0.20771	-0.11620	-7.19453	-3.05621	-1.45561	0.36018	0.78768	0.04197
10.72500	-2.66973	5.78330	2.51746	0.73858	0.63066	0.20831	-0.11564	-7.17280	-3.07417	-1.37979	0.26314	0.77057	0.04326
10.72750	-2.68950	5.78355	2.51838	0.73832	0.63086	0.20892	-0.11508	-7.15120	-3.09197	-1.30409	0.17575	0.74536	0.04276
10.73000	-2.70921	5.78358	2.51927	0.73811	0.63102	0.20952	-0.11452	-7.12970	-3.10966	-1.22851	0.10231	0.71795	0.04082
10.73250	-2.72886	5.78340	2.52013	0.73793	0.63113	0.21012	-0.11396	-7.10831	-3.12729	-1.15293	0.04618	0.69418	0.03736
10.73500	-2.74844	5.78299	2.52095	0.73778	0.63121	0.21071	-0.11341	-7.08702	-3.14490	-1.07733	-0.00450	0.67575	0.03218
10.73750	-2.76796	5.78236	2.52173	0.73764	0.63127	0.21130	-0.11285	-7.06581	-3.16255	-1.00169	-0.03415	0.66981	0.02752
10.74000	-2.78741	5.78151	2.52248	0.73752	0.63132	0.21188	-0.11230	-7.04468	-3.18024	-0.92596	-0.05267	0.66905	0.02290
10.74250	-2.80681	5.78045	2.52318	0.73739	0.63137	0.21245	-0.11176	-7.02364	-3.19800	-0.85009	-0.06599	0.66574	0.01768
10.74500	-2.82614	5.77917	2.52385	0.73727	0.63141	0.21302	-0.11123	-7.00267	-3.21582	-0.77414	-0.07022	0.65753	0.01366
10.74750	-2.84541	5.77768	2.52447	0.73714	0.63146	0.21359	-0.11070	-6.98177	-3.23372	-0.69808	-0.06417	0.64326	0.00966
10.75000	-2.86462	5.77597	2.52505	0.73701	0.63152	0.21416	-0.11018	-6.96093	-3.25173	-0.62189	-0.04474	0.62105	0.00468
10.75250	-2.88377	5.77406	2.52559	0.73687	0.63157	0.21472	-0.10967	-6.94014	-3.26983	-0.54558	-0.02220	0.60110	0.00089
10.75500	-2.90285	5.77193	2.52609	0.73673	0.63163	0.21528	-0.10917	-6.91941	-3.28801	-0.46912	0.00045	0.58370	-0.00142
10.75750	-2.92186	5.76959	2.52654	0.73660	0.63169	0.21583	-0.10868	-6.89877	-3.30623	-0.39250	0.01819	0.57053	-0.00207
10.76000	-2.94082	5.76704	2.52696	0.73647	0.63173	0.21637	-0.10820	-6.87820	-3.32447	-0.31575	0.02543	0.56274	-0.00160
10.76250	-2.95972	5.76427	2.52733	0.73637	0.63175	0.21689	-0.10773	-6.85773	-3.34269	-0.23887	0.01819	0.55690	-0.00114
10.76500	-2.97855	5.76129	2.52767	0.73629	0.63175	0.21740	-0.10727	-6.83735	-3.36088	-0.16197	-0.00212	0.55147	-0.00072
10.76750	-2.99732	5.75809	2.52797	0.73625	0.63170	0.21790	-0.10681	-6.81706	-3.37904	-0.08517	-0.03563	0.54162	0.00089
10.77000	-3.01602	5.75467	2.52823	0.73624	0.63162	0.21839	-0.10635	-6.79687	-3.39716	-0.00848	-0.08701	0.52484	0.00449
10.77250	-3.03465	5.75103	2.52845	0.73627	0.63150	0.21886	-0.10589	-6.77678	-3.41524	0.06805	-0.13537	0.50951	0.00810
10.77500	-3.05321	5.74716	2.52864	0.73634	0.63134	0.21932	-0.10543	-6.75678	-3.43332	0.14436	-0.18429	0.49574	0.01106
10.77750	-3.07170	5.74308	2.52878	0.73645	0.63114	0.21976	-0.10496	-6.73687	-3.45139	0.22044	-0.24007	0.48265	0.01354
10.78000	-3.09013	5.73878	2.52888	0.73658	0.63091	0.22020	-0.10449	-6.71706	-3.46948	0.29625	-0.28409	0.47559	0.01507
10.78250	-3.10850	5.73426	2.52893	0.73674	0.63064	0.22064	-0.10402	-6.69730	-3.48766	0.37168	-0.32540	0.47212	0.01642
10.78500	-3.12681	5.72954	2.52895	0.73693	0.63035	0.22108	-0.10354	-6.67759	-3.50599	0.44674	-0.36325	0.46914	0.01761
10.78750	-3.14505	5.72461	2.52892	0.73713	0.63003	0.22153	-0.10306	-6.65791	-3.52450	0.52145	-0.39526	0.46286	0.01855
10.79000	-3.16322	5.71947	2.52886	0.73735	0.62970	0.22198	-0.10258	-6.63826	-3.54320	0.59587	-0.42497	0.44930	0.01925
10.79250	-3.18131	5.71413	2.52875	0.73757	0.62935	0.22243	-0.10211	-6.61865	-3.56206	0.67012	-0.44166	0.43296	0.01913
10.79500	-3.19934	5.70858	2.52860	0.73780	0.62900	0.22288	-0.10163	-6.59914	-3.58100	0.74425	-0.44941	0.41392	0.01848
10.79750	-3.21729	5.70283	2.52842	0.73803	0.62866	0.22332	-0.10116	-6.57976	-3.59993	0.81833	-0.44876	0.39542	0.01831
10.80000	-3.23519	5.69686	2.52819	0.73825	0.62832	0.22374	-0.10068	-6.56056	-3.61880	0.89239	-0.44115	0.38841	0.01960
10.80250	-3.25301	5.69070	2.52792	0.73847	0.62800	0.22416	-0.10019	-6.54156	-3.63758	0.96641	-0.42895	0.39097	0.02262
10.80500	-3.27077	5.68432	2.52761	0.73867	0.62769	0.22458	-0.09970	-6.52274	-3.65631	1.04036	-0.41553	0.39934	0.02639
10.80750	-3.28845	5.67775	2.52726	0.73887	0.62738	0.22500	-0.09920	-6.50407	-3.67509	1.11415	-0.40322	0.41194	0.02986
10.81000	-3.30607	5.67096	2.52687	0.73906	0.62708	0.22544	-0.09870	-6.48552	-3.69402	1.18773	-0.39128	0.42892	0.03240
10.81250	-3.32361	5.66398	2.52644	0.73924	0.62678	0.22589	-0.09820	-6.46707	-3.71314	1.26106	-0.38366	0.44264	0.03277
10.81500	-3.34108	5.65678	2.52597	0.73943	0.62647	0.22635	-0.09770	-6.44875	-3.73245	1.33416	-0.37766	0.45460	0.03156
10.81750	-3.35849	5.64938	2.52546	0.73961	0.62616	0.22682	-0.09719	-6.43056	-3.75192	1.40703	-0.37298	0.46639	0.02903
10.82000	-3.37583	5.64177	2.52491	0.73980	0.62584	0.22731	-0.09667	-6.41252	-3.77155	1.47959	-0.37274	0.47405	0.02665
10.82250	-3.39310	5.63396	2.52433	0.74001	0.62550	0.22780	-0.09614	-6.39463	-3.79139	1.55183	-0.37824	0.48059	0.02414
10.82500	-3.41032	5.62594	2.52371	0.74022	0.62514	0.22830	-0.09561	-6.37685	-3.81144	1.62387	-0.39363	0.48865	0.02004
10.82750	-3.42746	5.61771	2.52305	0.74045	0.62477	0.22880	-0.09509	-6.35911	-3.83176	1.69587	-0.41440	0.49475	0.01523
10.83000	-3.44454	5.60927	2.52235	0.74071	0.62437	0.22929	-0.09459	-6.34133	-3.85241	1.76794	-0.44176	0.49648	0.00902
10.83250	-3.46153	5.60063	2.52161	0.74097	0.62394	0.22977	-0.09411	-6.32350	-3.87338	1.84008	-0.47240	0.49219	0.00213
10.83500	-3.47845	5.59178	2.52084	0.74126	0.62350	0.23024	-0.09364	-6.30566	-3.89463	1.91228	-0.50400	0.48083	-0.00476
10.83750	-3.49529	5.58273	2.52002	0.74155	0.62305	0.23070	-0.09318	-6.28782	-3.91609	1.98454	-0.53818	0.46280	-0.01202
10.84000	-3.51206	5.57348	2.51917	0.74185	0.62260	0.23115	-0.09274	-6.27000	-3.93771	2.05690	-0.55957	0.44750	-0.01685
10.84250	-3.52876	5.56402	2.51828	0.74215	0.62214	0.23160	-0.09230	-6.25223	-3.95940	2.12933	-0.57058	0.43424	-0.02020
