TIME	X_REF	Y_REF	Z_REF	QW_REF	QX_REF	QY_REF	QZ_REF	VX_REF	VY_REF	VZ_REF	AVX_REF	AVY_REF	AVZ_REF
5.0825	9.972640425	1.187644437	1.911324006	0.988964886	-0.027172139	-0.14415501	0.020721617	2.325280049	-0.539207771	-0.025234307	-0.154207686	-0.519500537	0.011653503
5.085	9.978257747	1.186577572	1.91299	0.98886816	-0.027318567	-0.144789034	0.020725854	2.316938228	-0.537427655	-0.028449493	-0.149411911	-0.514300674	0.010280594
5.0875	9.983859706	1.185513507	1.914652411	0.988771803	-0.027453793	-0.145420451	0.02072346	2.308600881	-0.535591661	-0.031616816	-0.145036611	-0.509740801	0.006000739
5.09	9.989444688	1.184453567	1.916310186	0.988675145	-0.02758037	-0.146053787	0.020711825	2.300264961	-0.5336888	-0.034761157	-0.141388432	-0.506194345	-0.000456189
5.0925	9.99501024	1.183398705	1.917962405	0.988578177	-0.027700758	-0.146688651	0.020691307	2.291924977	-0.531722964	-0.037883961	-0.137412802	-0.503697185	-0.008118922
5.095	10.00055537	1.182349013	1.919609446	0.988480988	-0.027813249	-0.147324078	0.020666998	2.283572079	-0.529717654	-0.040979708	-0.133977345	-0.502883482	-0.013374696
5.0975	10.00607987	1.181304252	1.921251846	0.988383543	-0.027919517	-0.147959594	0.020641814	2.275200264	-0.527688663	-0.044048207	-0.130194021	-0.502694326	-0.017234878
5.1	10.0115839	1.180263832	1.922888485	0.98828567	-0.028027202	-0.148594456	0.020619124	2.266803242	-0.525657377	-0.047093211	-0.125927916	-0.503166043	-0.019948745
5.1025	10.01706704	1.17922746	1.924516656	0.988186886	-0.028140767	-0.149230864	0.020600314	2.258378147	-0.523633867	-0.050128182	-0.123461694	-0.504206613	-0.02037401
5.105	10.02252808	1.178195446	1.926134626	0.988087211	-0.028261286	-0.149868556	0.020585239	2.249925286	-0.52161957	-0.053151214	-0.122710467	-0.505371955	-0.019021908
5.1075	10.02796737	1.177167763	1.92774402	0.987987472	-0.028383003	-0.15050335	0.020572677	2.241448073	-0.519607652	-0.056135708	-0.123833028	-0.506576707	-0.016024949
5.11	10.03338506	1.176144431	1.929346656	0.987888331	-0.028503694	-0.151131773	0.020559426	2.232951661	-0.517584451	-0.059062053	-0.126146869	-0.507642162	-0.012872078
5.1125	10.0387814	1.175125222	1.930942942	0.987789853	-0.028628162	-0.151752575	0.020545024	2.224437087	-0.515552044	-0.061927691	-0.12902012	-0.508869269	-0.009364204
5.115	10.04415752	1.174109862	1.932531812	0.987691208	-0.028758134	-0.152370768	0.020530225	2.215903779	-0.513515036	-0.06475549	-0.131478474	-0.509731365	-0.005906631
5.1175	10.04951416	1.173098209	1.934112066	0.987592194	-0.02889269	-0.152987789	0.020516122	2.20735123	-0.51147805	-0.067549575	-0.133036995	-0.50941959	-0.003279546
5.12	10.05485064	1.172089881	1.935684117	0.987493872	-0.029028867	-0.153597116	0.020504822	2.19877882	-0.509449563	-0.070276887	-0.134218037	-0.506814602	-0.001680289
5.1225	10.06016609	1.171084847	1.937248757	0.987397233	-0.029165127	-0.154192919	0.020494852	2.190189072	-0.507422794	-0.072910026	-0.135118827	-0.502255539	-0.001710082
5.125	10.06546097	1.170083016	1.938807315	0.987302204	-0.029305797	-0.15477521	0.020483799	2.181583497	-0.505389203	-0.075454323	-0.136534691	-0.495036435	-0.002974244
5.1275	10.07073547	1.169084415	1.940359913	0.987207443	-0.029452568	-0.15535233	0.020471462	2.172960202	-0.503347371	-0.077950348	-0.138869277	-0.484154289	-0.005372178
5.13	10.07598894	1.168089243	1.94190626	0.98711229	-0.02960655	-0.1559282	0.020459224	2.164315767	-0.501302863	-0.08041897	-0.140967007	-0.474242385	-0.007343396
5.1325	10.08122108	1.167098205	1.943447314	0.987017445	-0.029762239	-0.156499357	0.020448306	2.155648465	-0.499257963	-0.082843192	-0.142829489	-0.464198274	-0.007796932
5.135	10.08643216	1.166111986	1.944984734	0.986923702	-0.029914816	-0.157061887	0.02043786	2.146958135	-0.497206673	-0.085205743	-0.144621682	-0.452302933	-0.005143836
5.1375	10.09162299	1.165130654	1.946519343	0.986831524	-0.030066118	-0.157612575	0.020428094	2.138242027	-0.49515093	-0.087499249	-0.145737706	-0.442610765	-0.000572481
5.14	10.0967938	1.164153859	1.94804944	0.986740587	-0.030218868	-0.158152822	0.020420507	2.129495006	-0.493097935	-0.089737337	-0.146077612	-0.432586085	0.004652334
5.1425	10.10194498	1.163181111	1.949573673	0.986650626	-0.030376157	-0.15868393	0.020414272	2.120714069	-0.491044992	-0.091933066	-0.145664632	-0.421638864	0.009098179
5.145	10.10707693	1.16221215	1.951091842	0.986561781	-0.030536883	-0.159205837	0.020405825	2.111899837	-0.488975863	-0.094089248	-0.144885287	-0.409605655	0.012117882
5.1475	10.11218946	1.161247245	1.952604775	0.986474806	-0.030697398	-0.159715215	0.020391287	2.1030545	-0.486872311	-0.09619191	-0.143949598	-0.39520472	0.013836646
5.15	10.11728148	1.160286357	1.954112611	0.986390675	-0.03085713	-0.160205937	0.020373147	2.094174787	-0.484744664	-0.098217498	-0.143340727	-0.384256211	0.013171742
5.1525	10.12235331	1.159328795	1.95561492	0.986309175	-0.031015337	-0.160678988	0.020355817	2.085255398	-0.482610102	-0.100172204	-0.142997332	-0.374937737	0.010218075
5.155	10.12740536	1.15837424	1.95711057	0.98622984	-0.03117294	-0.161137184	0.020339058	2.076296061	-0.4804669	-0.102070546	-0.142511485	-0.365574505	0.00509989
5.1575	10.1324363	1.157422907	1.95859801	0.986152358	-0.031331862	-0.161582572	0.020319823	2.067300423	-0.478302527	-0.103923591	-0.141801996	-0.359207378	0.000938397
5.16	10.1374443	1.156475407	1.960076789	0.98607672	-0.031490525	-0.16201598	0.020295242	2.058274029	-0.476104228	-0.105733231	-0.141245623	-0.354438652	-0.001998777
5.1625	10.14242828	1.155531912	1.961547807	0.986003237	-0.031647872	-0.162435377	0.020268729	2.049218132	-0.473886102	-0.10748914	-0.141230591	-0.350874581	-0.00380831
5.165	10.14738816	1.154592044	1.963010632	0.98593126	-0.031805982	-0.162843513	0.020247155	2.040130325	-0.471677358	-0.109203174	-0.141696724	-0.348132841	-0.004310756
5.1675	10.15232333	1.153656238	1.964463548	0.985859922	-0.031970041	-0.163244278	0.020233806	2.031011413	-0.469493924	-0.110893857	-0.142306058	-0.344857295	-0.003626051
5.17	10.15723362	1.15272543	1.965905482	0.985788695	-0.032140876	-0.163640943	0.020227288	2.021867305	-0.467331198	-0.112572676	-0.142751536	-0.34168976	-0.00258896
5.1725	10.16211984	1.151800749	1.967336241	0.985717342	-0.032312684	-0.164036655	0.020223424	2.012706804	-0.465171032	-0.114244565	-0.142951081	-0.338180033	-0.001650651
5.175	10.16698261	1.150882796	1.968757332	0.985646121	-0.032477925	-0.164431607	0.0202204	2.003536075	-0.463004861	-0.115900974	-0.142377888	-0.334301549	-0.000883297
5.1775	10.17182292	1.149970621	1.970170146	0.98557487	-0.032637132	-0.164826641	0.020218545	1.994356282	-0.460836092	-0.117543481	-0.141174582	-0.33150637	-0.000533759
5.18	10.17664219	1.149063017	1.971575586	0.98550361	-0.032794621	-0.165220959	0.020216621	1.985167909	-0.458663199	-0.119170827	-0.139817518	-0.328764036	-0.000344996
5.1825	10.18144234	1.14815886	1.972974117	0.985432405	-0.032956598	-0.165612969	0.020214691	1.975968234	-0.456490028	-0.12078085	-0.138737006	-0.324811437	-4.51E-05
5.185	10.18622445	1.147257961	1.974365947	0.985360571	-0.033122068	-0.166007313	0.020209716	1.966755384	-0.454303824	-0.122391144	-0.138579132	-0.3206117	0.000491625
5.1875	10.19098896	1.14636041	1.975752654	0.985288329	-0.033286616	-0.166403807	0.020199836	1.957526715	-0.452095389	-0.123997619	-0.138886161	-0.315705123	0.001597149
5.19	10.1957353	1.145466372	1.977135273	0.985216463	-0.033447073	-0.166798385	0.02018566	1.948277467	-0.449866078	-0.125582606	-0.138932987	-0.310894778	0.003321812
5.1925	10.20046279	1.144575982	1.97851421	0.985145776	-0.033603735	-0.16718594	0.020169861	1.939000971	-0.447626676	-0.12712806	-0.137947055	-0.306874989	0.005761563
5.195	10.20517046	1.143689182	1.97988887	0.985076563	-0.033762942	-0.167562942	0.020156966	1.929688571	-0.445397202	-0.128627651	-0.135478119	-0.303065766	0.008906326
5.1975	10.20985793	1.142806196	1.9812574	0.985007651	-0.033926528	-0.167935857	0.020147545	1.920334884	-0.443179346	-0.130110505	-0.132843431	-0.300354072	0.010630117
5.2	10.21452412	1.141927698	1.982618751	0.984938542	-0.034089064	-0.1683091	0.020138509	1.910940988	-0.440958607	-0.131590906	-0.130431476	-0.297428711	0.009869657
5.2025	10.21916787	1.141054384	1.98397221	0.98486984	-0.034242247	-0.168681101	0.020127672	1.901510939	-0.438724309	-0.13305678	-0.127762451	-0.292848487	0.006078378
5.205	10.22378775	1.14018678	1.985317369	0.984801974	-0.034381148	-0.169050558	0.020113419	1.892049785	-0.436469817	-0.134499506	-0.124767956	-0.287873285	0.002304444
5.2075	10.22838174	1.139325125	1.986653106	0.984735158	-0.034507236	-0.169415742	0.020097565	1.882560686	-0.434204216	-0.135913533	-0.120129302	-0.282295783	0.000155551
5.21	10.23294887	1.138468791	1.987978047	0.98466875	-0.034626682	-0.169778933	0.020081892	1.873046709	-0.431937465	-0.137311917	-0.113221114	-0.276796703	-8.43E-05
5.2125	10.23748959	1.137617178	1.989292503	0.98460265	-0.034742481	-0.170140219	0.020065779	1.863514866	-0.429669158	-0.138696088	-0.107179737	-0.274423557	0.000803946
5.215	10.24200487	1.136769701	1.990597528	0.984537338	-0.034853399	-0.170497016	0.020049925	1.85397246	-0.42740212	-0.14005362	-0.101773159	-0.274267779	0.00116463
5.2175	10.24649611	1.13592566	1.991893488	0.984472812	-0.03495656	-0.170849643	0.020036994	1.844424186	-0.42514492	-0.141381654	-0.097310822	-0.274865275	0.000236598
5.22	10.25096436	1.135084322	1.993180402	0.98440896	-0.035053742	-0.171198051	0.020030126	1.834872948	-0.422908944	-0.142679422	-0.093902392	-0.275147808	-0.001420624
5.2225	10.25540974	1.134245585	1.99445752	0.984345594	-0.035148583	-0.171542859	0.0200271	1.825324675	-0.420686037	-0.14394997	-0.090085947	-0.274329708	-0.0024244
5.225	10.25983269	1.133410402	1.995725373	0.984282407	-0.035239591	-0.171886901	0.02002166	1.815787501	-0.418451421	-0.145200539	-0.086432586	-0.272675718	-0.002325317
5.2275	10.26423455	1.132579372	1.996985725	0.984219727	-0.035322774	-0.172229672	0.020009357	1.806267832	-0.41618698	-0.146424159	-0.082178208	-0.270742855	-0.0020911
5.23	10.26861761	1.131752454	1.998240081	0.984157692	-0.035397429	-0.172570622	0.019989548	1.796767166	-0.413889921	-0.147616612	-0.077039825	-0.269323957	-0.002479868
5.2325	10.27298109	1.130929784	1.999488008	0.984096548	-0.035467463	-0.17290743	0.019963674	1.787284284	-0.411566896	-0.148771027	-0.073278529	-0.269066063	-0.003717141
5.235	10.27732425	1.130111918	2.000727864	0.984036123	-0.035538209	-0.173240169	0.019930475	1.777819042	-0.409215226	-0.149890577	-0.070057074	-0.268748898	-0.005977014
5.2375	10.28164667	1.129299307	2.001958898	0.98397624	-0.035606514	-0.173570697	0.019888489	1.768372184	-0.406828846	-0.150978565	-0.066247677	-0.266464305	-0.009288446
5.24	10.2859464	1.128491823	2.003181218	0.98391768	-0.035668174	-0.173895111	0.019840949	1.758942691	-0.40441888	-0.15201701	-0.062722682	-0.262401419	-0.011597447
5.2425	10.29022114	1.127689122	2.004394466	0.983861021	-0.035722994	-0.174209658	0.01979274	1.749528051	-0.402003313	-0.152992243	-0.058841545	-0.256386686	-0.01250112
5.245	10.29446967	1.126890894	2.005598528	0.983806552	-0.035774622	-0.174511374	0.019749324	1.740124739	-0.399602779	-0.153896997	-0.055204843	-0.249107824	-0.012273696
5.2475	10.29869271	1.126096804	2.006793229	0.98375389	-0.035830871	-0.174800665	0.019712667	1.730730164	-0.397226055	-0.154739614	-0.052499784	-0.240802366	-0.011631918
5.25	10.30289227	1.125306683	2.007979005	0.98370237	-0.035893426	-0.175081025	0.019682461	1.721342514	-0.394871462	-0.155535109	-0.050485464	-0.229870782	-0.011939988
5.2525	10.30707038	1.124520581	2.009158	0.983652892	-0.035957817	-0.175348486	0.019657734	1.711962097	-0.392533993	-0.15626816	-0.049660787	-0.219866066	-0.013394267
5.255	10.31122815	1.123738264	2.010331799	0.983606625	-0.036021833	-0.175597027	0.019638142	1.702587607	-0.390211738	-0.156918805	-0.049423495	-0.209060998	-0.015258301
5.2575	10.31536594	1.122959656	2.011500844	0.983563895	-0.036084971	-0.175824865	0.019624788	1.693213996	-0.387907769	-0.157483742	-0.049508596	-0.195568404	-0.016957706
5.26	10.31948441	1.12218476	2.012664469	0.983524411	-0.036149825	-0.17603333	0.019616227	1.683836143	-0.385617182	-0.157972769	-0.049723103	-0.184108863	-0.017664557
5.2625	10.32358499	1.121413655	2.013821433	0.983486805	-0.036217299	-0.17623039	0.019608455	1.674448895	-0.38332566	-0.158416821	-0.049955886	-0.172537646	-0.017759461
5.265	10.32766719	1.120647132	2.014971602	0.983451154	-0.036281155	-0.176417234	0.019598854	1.665049289	-0.381023089	-0.15881784	-0.050151887	-0.158797959	-0.017692864
5.2675	10.33172887	1.119885819	2.016115306	0.983417974	-0.036336115	-0.176591995	0.019588463	1.65563333	-0.37871292	-0.159167872	-0.05017439	-0.147707732	-0.017710468
5.27	10.33576778	1.119129856	2.017252191	0.983387415	-0.03638375	-0.176753152	0.019580857	1.646195614	-0.376409275	-0.159464873	-0.049949252	-0.137283629	-0.01728361
5.2725	10.33978348	1.118379307	2.018381338	0.983359018	-0.036427106	-0.176902855	0.019574373	1.636735113	-0.374109214	-0.15971979	-0.049429556	-0.127508756	-0.016006825
5.275	10.34377673	1.117634096	2.01950173	0.983331474	-0.036469837	-0.177048036	0.019565597	1.627252216	-0.371804079	-0.159959157	-0.048459356	-0.11886474	-0.013464125
5.2775	10.3477469	1.116894574	2.020613231	0.983304554	-0.036510993	-0.177190363	0.019553158	1.617749501	-0.369491595	-0.160187856	-0.046763781	-0.110560739	-0.00929373
5.28	10.35169311	1.116160763	2.021716388	0.983279181	-0.036547321	-0.177325141	0.019539478	1.608230438	-0.367181941	-0.160387749	-0.045046031	-0.105428676	-0.005582305
5.2825	10.35561386	1.115432005	2.022810214	0.98325582	-0.036578052	-0.177449066	0.019532797	1.598694886	-0.364904029	-0.160546934	-0.043033111	-0.1017636	-0.002448017
5.285	10.35950877	1.11470751	2.023893487	0.983234267	-0.036608254	-0.177561747	0.019537576	1.589144956	-0.362674895	-0.160666787	-0.039934572	-0.098885028	0.000257852
5.2875	10.36337937	1.113987029	2.024965987	0.983213528	-0.036641918	-0.177668345	0.01954961	1.579588036	-0.36048241	-0.160765542	-0.036876091	-0.097535331	0.001614898
5.29	10.36722735	1.113270835	2.026028869	0.983193028	-0.036677128	-0.177773248	0.019561443	1.570034747	-0.35830268	-0.160854516	-0.033759151	-0.096850001	0.002053451
5.2925	10.37105291	1.112559131	2.027083312	0.983172961	-0.036710208	-0.177876725	0.019567853	1.560495203	-0.356118982	-0.160930606	-0.030698763	-0.096513908	0.001880747
5.295	10.37485543	1.111851647	2.028128926	0.983152929	-0.036738442	-0.17798144	0.019569732	1.550973929	-0.35393353	-0.160999294	-0.027423345	-0.096510627	0.001396794
5.2975	10.37863438	1.111148199	2.029165613	0.98313295	-0.036762271	-0.178087114	0.019567763	1.541475739	-0.351748442	-0.161059132	-0.022811292	-0.096217655	0.000828223
5.3	10.38238936	1.110449036	2.030193624	0.983113578	-0.036781404	-0.178190753	0.019561998	1.532006293	-0.349563491	-0.161100215	-0.018313216	-0.094776961	0.000480637
5.3025	10.38611953	1.109754383	2.031212865	0.983095563	-0.036794213	-0.178288331	0.019554478	1.522569594	-0.347383838	-0.161109362	-0.013245934	-0.091137976	0.000283919
5.305	10.3898252	1.109063912	2.032224218	0.98307942	-0.036800088	-0.178376894	0.019547491	1.513167998	-0.345214835	-0.161078234	-0.006888354	-0.083983928	0.000157461
5.3075	10.39350757	1.108376759	2.033228389	0.983064998	-0.036800847	-0.17845669	0.019543043	1.503801451	-0.343060458	-0.161010595	-0.001539837	-0.076137464	6.34E-05
5.31	10.39716794	1.107692438	2.034226271	0.983052396	-0.036797678	-0.178526902	0.019541564	1.49446983	-0.340919284	-0.160906861	0.004030949	-0.067347695	-0.000136193
5.3125	10.40080739	1.107011027	2.03521851	0.983041737	-0.036790875	-0.178586952	0.019541742	1.485172652	-0.338784132	-0.160767832	0.010733093	-0.056934136	-0.000640297
5.315	10.40442619	1.106332491	2.036204693	0.983032472	-0.036778232	-0.178640091	0.019545795	1.475904749	-0.336657319	-0.160604295	0.01573182	-0.049180416	-0.001363158
5.3175	10.40802508	1.105656432	2.037185076	0.983024375	-0.03676128	-0.178687024	0.019555673	1.466660387	-0.334541446	-0.160421299	0.019497629	-0.042969078	-0.002410274
5.32	10.41160476	1.104982855	2.038159245	0.983017469	-0.0367436	-0.178726952	0.019570997	1.457434874	-0.332433133	-0.160220219	0.022151523	-0.038027251	-0.00359626
5.3225	10.4151651	1.104312685	2.039126415	0.983011802	-0.036724737	-0.178760129	0.019587909	1.448225625	-0.330318615	-0.160002607	0.023667221	-0.033930969	-0.004658768
5.325	10.41870588	1.103647242	2.040085487	0.983007368	-0.036704771	-0.178787158	0.019601146	1.439030829	-0.328181323	-0.159770882	0.024368365	-0.029198264	-0.005993348
5.3275	10.42222583	1.102987271	2.041035101	0.983003802	-0.036684942	-0.178809758	0.019611034	1.4298449	-0.326022138	-0.159530992	0.024030081	-0.024808768	-0.007449296
5.33	10.42572357	1.102332977	2.041975474	0.983001293	-0.036663678	-0.178827042	0.019619132	1.420663185	-0.323845943	-0.159279337	0.023096737	-0.019321465	-0.008905773
5.3325	10.4291984	1.101684144	2.042907773	0.983000651	-0.03664161	-0.178834231	0.019627143	1.411482502	-0.321659348	-0.159002537	0.021896017	-0.011171086	-0.009441775
5.335	10.43265071	1.101040632	2.043832507	0.983002104	-0.036617392	-0.178830391	0.019634613	1.402300625	-0.319462392	-0.158697543	0.021015974	-0.003165932	-0.008406583
5.3375	10.43608187	1.100402703	2.044749531	0.983005424	-0.036591191	-0.178817165	0.019637644	1.393116962	-0.317245775	-0.15836972	0.020237759	0.005764248	-0.006456638
5.34	10.43949333	1.099770422	2.045658524	0.98301024	-0.03656359	-0.178796801	0.019633078	1.383930583	-0.315002612	-0.158026347	0.019472362	0.017309513	-0.004138301
5.3425	10.44288531	1.099143704	2.046559987	0.983017071	-0.036534667	-0.17876657	0.019619726	1.37474145	-0.312731972	-0.15766037	0.019192715	0.027644313	-0.002466604
5.345	10.44625737	1.098521927	2.047455648	0.983027251	-0.036503714	-0.178718749	0.019602322	1.365548351	-0.310449287	-0.157250769	0.01950837	0.038980143	-0.000773586
5.3475	10.44960755	1.097903931	2.048345635	0.983041408	-0.036472964	-0.178648379	0.019590247	1.356347457	-0.308182172	-0.156786577	0.020148007	0.051142493	0.001416718
5.35	10.45293511	1.097289206	2.049229371	0.983059423	-0.036446595	-0.178554854	0.019586994	1.347138805	-0.305941153	-0.156270162	0.020717697	0.064011622	0.004829537
5.3525	10.45623971	1.096677892	2.050105409	0.983080589	-0.036430168	-0.178440978	0.019591914	1.337925528	-0.303725038	-0.155713615	0.020898237	0.079663585	0.010338026
5.355	10.45952067	1.096070545	2.050972442	0.983104303	-0.036427927	-0.178309354	0.019603533	1.328713054	-0.301530188	-0.155126889	0.020699014	0.092412665	0.015166944
5.3575	10.46277653	1.095467346	2.051830284	0.983131067	-0.036438077	-0.178157469	0.019622614	1.319508944	-0.299358503	-0.154501965	0.020392153	0.104869581	0.018863553
5.36	10.46600578	1.094868088	2.052678299	0.983160893	-0.036452432	-0.177986382	0.019653902	1.310318905	-0.297221042	-0.153836531	0.020106836	0.12000505	0.021482668
5.3625	10.46920759	1.094272753	2.053515331	0.983193304	-0.036468003	-0.177799104	0.019699054	1.301149711	-0.29512132	-0.153135824	0.020045532	0.132663995	0.022316898
5.365	10.47238326	1.093681794	2.054340775	0.9832278	-0.036486244	-0.177598768	0.019751747	1.292011794	-0.293042924	-0.152407207	0.020275399	0.14436521	0.022050604
5.3675	10.47553509	1.093096311	2.055154929	0.983263869	-0.036504651	-0.17738972	0.019802439	1.282915989	-0.290960987	-0.151658586	0.020994212	0.155988969	0.020809112
5.37	10.47866556	1.092517176	2.055958965	0.983301347	-0.036519047	-0.177174646	0.0198425	1.27387102	-0.288853579	-0.15089246	0.021999054	0.163436587	0.019177422
5.3725	10.48177632	1.091943898	2.056754509	0.983340374	-0.036525905	-0.176953499	0.01987139	1.264879167	-0.286720081	-0.150104895	0.023333107	0.168966103	0.017027097
5.375	10.48486828	1.091375666	2.057543246	0.983381125	-0.03652409	-0.176725453	0.019889429	1.255939902	-0.284562011	-0.149291949	0.024676946	0.173422639	0.014544746
5.3775	10.48794138	1.090811843	2.058326302	0.983423885	-0.036513706	-0.176488771	0.019897271	1.247050675	-0.282381312	-0.148448865	0.025549563	0.177560899	0.011688144
5.38	10.49099515	1.090251728	2.059103503	0.983468417	-0.036496366	-0.176243976	0.019898597	1.238204924	-0.280186708	-0.147578218	0.025832168	0.183481552	0.008241785
5.3825	10.49402973	1.08969487	2.059874532	0.983514494	-0.0364742	-0.175991727	0.019894342	1.229396499	-0.277979322	-0.14668372	0.025601426	0.189615576	0.006048127
5.385	10.49704543	1.089140712	2.060639814	0.98356264	-0.036448742	-0.175728469	0.019886651	1.220619104	-0.275762992	-0.145758671	0.025180631	0.197220452	0.004875475
5.3875	10.50004207	1.088589163	2.061399909	0.983613826	-0.036421047	-0.175448185	0.019878208	1.211866552	-0.273542655	-0.144790634	0.024781475	0.208178697	0.004004144
5.39	10.50301922	1.08804038	2.062155176	0.983669315	-0.036392864	-0.175143064	0.019871692	1.203133151	-0.271323366	-0.143763744	0.02486574	0.218565006	0.002931034
5.3925	10.50597666	1.087494415	2.062904882	0.983729079	-0.036363505	-0.174812668	0.019872976	1.194410123	-0.269117069	-0.142679418	0.025456078	0.229794123	0.001365605
5.395	10.50891474	1.08695152	2.063648287	0.983792591	-0.036335416	-0.174459092	0.01988441	1.18569047	-0.266927806	-0.141546569	0.02652915	0.243981731	-0.000206541
5.3975	10.5118339	1.086412387	2.064385412	0.983859157	-0.036308833	-0.174086452	0.01990282	1.176970909	-0.264746859	-0.140377335	0.027836083	0.256467775	-0.000612586
5.4	10.51473242	1.085878117	2.065115816	0.983928412	-0.036280371	-0.173697732	0.019925479	1.168249882	-0.262567527	-0.139178688	0.029896612	0.26935308	0.000682662
5.4025	10.5176079	1.085349697	2.065839076	0.984000134	-0.036248029	-0.173294853	0.019949625	1.159527528	-0.260384687	-0.13795511	0.032612357	0.281960274	0.003766222
5.405	10.52045859	1.084827251	2.066553781	0.984073631	-0.036211728	-0.172881495	0.019976938	1.150802481	-0.258204853	-0.13671545	0.035452374	0.293831994	0.008342775
5.4075	10.52328519	1.084310589	2.067259126	0.984147948	-0.036175168	-0.172462434	0.020005756	1.142075614	-0.256027999	-0.135471973	0.038295848	0.307363968	0.013841258
5.41	10.52608848	1.083799617	2.067954431	0.984222796	-0.036144256	-0.172038478	0.020032187	1.13335032	-0.253850331	-0.134227761	0.04034002	0.318336164	0.017619207
5.4125	10.52886912	1.083294405	2.068639752	0.984298084	-0.036117618	-0.171610789	0.020052786	1.124630274	-0.251668735	-0.132982734	0.041791088	0.329318847	0.020408834
5.415	10.5316284	1.082795238	2.069315685	0.984373359	-0.03609301	-0.171182924	0.020062874	1.11591881	-0.249477436	-0.131741622	0.041913497	0.342576364	0.022879728
5.4175	10.53436742	1.082301612	2.069982846	0.984448043	-0.036070505	-0.170758148	0.020062375	1.107216185	-0.247281465	-0.130509475	0.040532811	0.353255741	0.02435047
5.42	10.53708676	1.081813358	2.070642312	0.984522375	-0.036048785	-0.170335284	0.020051581	1.098523049	-0.245086552	-0.129280905	0.038354569	0.362587505	0.025023137
5.4225	10.5397873	1.081330819	2.071295328	0.984597153	-0.036026148	-0.169910226	0.020028784	1.089841223	-0.242893725	-0.128044515	0.036075576	0.370509319	0.024598319
5.425	10.54246905	1.080853885	2.071942085	0.984672852	-0.036000525	-0.169480334	0.019996439	1.081169849	-0.240712355	-0.126792981	0.033866646	0.377131741	0.022493785
5.4275	10.54513124	1.080382151	2.072582453	0.984749808	-0.035974473	-0.169042869	0.019955998	1.072508327	-0.2385492	-0.125521679	0.031775765	0.384068396	0.01840582
5.43	10.54777233	1.079914747	2.073216017	0.984828053	-0.035953557	-0.168595883	0.019911768	1.063854702	-0.236416282	-0.124229833	0.030921063	0.389102643	0.014587956
5.4325	10.55039136	1.079451163	2.073842957	0.984907907	-0.035941511	-0.168136298	0.019866626	1.055208721	-0.234321055	-0.122914115	0.031280746	0.393679419	0.011838352
5.435	10.55298806	1.078991142	2.074464045	0.984990206	-0.035938963	-0.167658698	0.019823196	1.046571558	-0.232268958	-0.121565577	0.033252799	0.399186071	0.011321693
5.4375	10.55556271	1.078533936	2.07508007	0.985075331	-0.035939607	-0.167161433	0.019787064	1.037943052	-0.230269322	-0.12018108	0.036103918	0.404223552	0.01319798
5.44	10.55811574	1.07807887	2.075691499	0.985163593	-0.035939707	-0.166643174	0.019760101	1.029324839	-0.228322798	-0.118759567	0.039733679	0.410315249	0.01589068
5.4425	10.56064748	1.077626197	2.076297634	0.985254499	-0.035939543	-0.166107043	0.019738981	1.020719909	-0.226418693	-0.117310892	0.044405408	0.418822475	0.018535537
5.445	10.56315834	1.077176791	2.07689788	0.985347173	-0.035933146	-0.165559836	0.019720103	1.01213129	-0.224544589	-0.115849234	0.048559036	0.426229423	0.019981579
5.4475	10.56564811	1.076731398	2.077491749	0.985441282	-0.035913695	-0.165005002	0.019702511	1.003561936	-0.222693532	-0.114380595	0.053246778	0.432991248	0.020669739
5.45	10.5681164	1.076289315	2.078079052	0.985536993	-0.035876871	-0.164441433	0.019693981	0.995012067	-0.220876418	-0.112901969	0.058660982	0.438882698	0.020777957
5.4525	10.5705637	1.075849388	2.078658882	0.985633969	-0.035821697	-0.163870457	0.019701322	0.986481966	-0.219101594	-0.111416011	0.064939477	0.444028746	0.020174742
5.455	10.57299136	1.075411097	2.079229506	0.985731059	-0.035752809	-0.163297994	0.019723423	0.97797438	-0.217361493	-0.109935997	0.073091222	0.449896608	0.018514915
5.4575	10.57539933	1.074975122	2.079790805	0.985828224	-0.035674386	-0.162724172	0.019752665	0.969496363	-0.215636334	-0.108462711	0.080255579	0.454734648	0.01627016
5.46	10.57778666	1.074542186	2.080343892	0.98592624	-0.035588979	-0.162144461	0.019782291	0.96105576	-0.213908886	-0.106987174	0.087480048	0.459524948	0.013226342
5.4625	10.58015125	1.074112514	2.080889438	0.986026095	-0.035498286	-0.161552669	0.019810562	0.952658656	-0.212172324	-0.10549757	0.095906433	0.464614967	0.00907875
5.465	10.58249214	1.073686166	2.08142768	0.986127494	-0.035399787	-0.160951292	0.019835926	0.944309429	-0.210419652	-0.103998123	0.102797826	0.467795346	0.005657918
5.4675	10.58480993	1.073263579	2.081958569	0.986229083	-0.035295166	-0.16034854	0.019855503	0.936011107	-0.208641921	-0.102506056	0.109679966	0.469805994	0.002959126
5.47	10.58710625	1.072844425	2.082482963	0.986329948	-0.035185441	-0.159749434	0.019871526	0.927764327	-0.206840432	-0.101032376	0.117652481	0.471201766	0.001012497
5.4725	10.58938324	1.072428044	2.083002325	0.986429815	-0.035067245	-0.159155651	0.019889305	0.91956818	-0.205022175	-0.099580465	0.123747378	0.471787789	0.00049168
