5.183510000000e-01	-4.496366025000e+00	4.137500451000e+00	1.536683267000e+00	8.873929040000e-01	2.244797130000e-01	3.952020850000e-01	-7.813445900000e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
5.701860000000e-01	-4.326327227000e+00	4.037111398000e+00	1.563085304000e+00	9.326794040000e-01	2.156920860000e-01	2.705280430000e-01	-1.029069820000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
6.220210000000e-01	-4.139125471000e+00	3.919656370000e+00	1.591576696000e+00	9.605698700000e-01	1.964769260000e-01	1.422341530000e-01	-1.367649030000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
6.738560000000e-01	-3.943710945000e+00	3.786525835000e+00	1.626917524000e+00	9.715775020000e-01	1.780914240000e-01	6.450729000000e-03	-1.567067380000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
7.256910000000e-01	-3.749957883000e+00	3.640252624000e+00	1.671412442000e+00	9.620865450000e-01	1.527046270000e-01	-1.287615970000e-01	-1.865906550000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
7.775260000000e-01	-3.567866154000e+00	3.484591176000e+00	1.724658764000e+00	9.349397210000e-01	1.252222460000e-01	-2.658864170000e-01	-1.997118120000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
8.293610000000e-01	-3.406803103000e+00	3.324060835000e+00	1.783349085000e+00	8.855397160000e-01	9.541196300000e-02	-3.969452930000e-01	-2.226517060000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
8.811970000000e-01	-3.273894263000e+00	3.164051084000e+00	1.842459251000e+00	8.915214700000e-01	-7.264120000000e-03	-3.681584270000e-01	-2.646246800000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
9.330320000000e-01	-3.166920699000e+00	3.012140359000e+00	1.905760902000e+00	9.285665110000e-01	-7.374697600000e-02	-2.031184870000e-01	-3.025015870000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
9.848670000000e-01	-3.074222923000e+00	2.870167829000e+00	1.979579364000e+00	9.452991870000e-01	-3.068593500000e-02	-8.062472500000e-02	-3.153614350000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
1.036700000000e+00	-2.987551058000e+00	2.731578980000e+00	2.067878463000e+00	9.413456850000e-01	1.559896930000e-01	3.154586000000e-03	-3.000230320000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
1.088540000000e+00	-2.905381708000e+00	2.581435334000e+00	2.169693742000e+00	9.036845560000e-01	2.986643630000e-01	-4.343297600000e-02	-3.046548580000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
1.140370000000e+00	-2.833835630000e+00	2.410396011000e+00	2.278331270000e+00	8.508472060000e-01	4.354721770000e-01	-9.426225100000e-02	-2.794658120000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
1.192210000000e+00	-2.777465611000e+00	2.211165310000e+00	2.386122644000e+00	8.581086050000e-01	4.719408130000e-01	3.815297100000e-02	-2.002301140000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
1.244040000000e+00	-2.726083752000e+00	1.978455292000e+00	2.489924776000e+00	8.384616320000e-01	4.989938540000e-01	1.785593180000e-01	-1.295947370000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
1.295880000000e+00	-2.669212437000e+00	1.711972169000e+00	2.584893742000e+00	8.391228930000e-01	4.980543440000e-01	1.778548940000e-01	-1.298971530000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
1.347710000000e+00	-2.605397005000e+00	1.412022178000e+00	2.671638886000e+00	9.078772790000e-01	3.525559140000e-01	2.026092400000e-01	-1.057000480000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
1.399550000000e+00	-2.529494254000e+00	1.083902825000e+00	2.759755390000e+00	9.550464320000e-01	1.989555980000e-01	2.125375880000e-01	-6.294079800000e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
1.451380000000e+00	-2.437717947000e+00	7.389137480000e-01	2.856075739000e+00	9.739185470000e-01	3.419288400000e-02	2.235803310000e-01	-3.506074500000e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
1.503220000000e+00	-2.327866287000e+00	3.905238090000e-01	2.963658354000e+00	9.663310480000e-01	-1.293092630000e-01	2.242825840000e-01	1.264861600000e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
1.555050000000e+00	-2.199875861000e+00	5.292425200000e-02	3.081359496000e+00	9.295810790000e-01	-2.952888600000e-01	2.191888710000e-01	4.118964300000e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
1.606890000000e+00	-2.055707766000e+00	-2.606302590000e-01	3.203661276000e+00	8.642667740000e-01	-4.496966220000e-01	2.100809760000e-01	8.842299000000e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
1.658720000000e+00	-1.899428458000e+00	-5.394612690000e-01	3.321242902000e+00	7.725882650000e-01	-5.965390670000e-01	1.882111460000e-01	1.142107650000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
1.710560000000e+00	-1.736580320000e+00	-7.769199240000e-01	3.421849982000e+00	6.537644500000e-01	-7.218238880000e-01	1.699025830000e-01	1.549165370000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
1.762390000000e+00	-1.573844555000e+00	-9.707804260000e-01	3.491713557000e+00	5.168937210000e-01	-8.301738490000e-01	1.267746510000e-01	1.699774800000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
1.814230000000e+00	-1.416059617000e+00	-1.123840317000e+00	3.517520170000e+00	4.896258610000e-01	-8.487736330000e-01	2.028802300000e-01	7.122865000000e-03	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
1.866060000000e+00	-1.250873093000e+00	-1.238886878000e+00	3.495295730000e+00	6.370986320000e-01	-7.470963460000e-01	1.903768740000e-01	-3.409595200000e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
1.917900000000e+00	-1.072739179000e+00	-1.312704469000e+00	3.438538039000e+00	7.642882220000e-01	-6.141619720000e-01	1.904699300000e-01	-6.275462700000e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
1.969730000000e+00	-8.783765960000e-01	-1.346092554000e+00	3.363210073000e+00	8.651618390000e-01	-4.628898420000e-01	1.668450330000e-01	-1.050552030000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
2.021570000000e+00	-6.668142240000e-01	-1.345480426000e+00	3.284569170000e+00	9.379089130000e-01	-2.890935730000e-01	1.510920540000e-01	-1.251762770000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
2.073400000000e+00	-4.394000440000e-01	-1.322331915000e+00	3.214898672000e+00	9.745499550000e-01	-1.070311450000e-01	1.192360840000e-01	-1.625689230000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
2.125240000000e+00	-1.999337310000e-01	-1.291602066000e+00	3.161634278000e+00	9.786953720000e-01	8.442191700000e-02	8.879634100000e-02	-1.705830910000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
2.177070000000e+00	4.602622700000e-02	-1.269736729000e+00	3.125998197000e+00	9.415631350000e-01	2.717166860000e-01	5.320173800000e-02	-1.971353630000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
2.228910000000e+00	2.943223460000e-01	-1.258516808000e+00	3.084943154000e+00	8.620894740000e-01	4.073952500000e-01	-1.703985140000e-01	-2.526905030000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
2.280740000000e+00	5.400662310000e-01	-1.249817413000e+00	3.020049742000e+00	8.085702510000e-01	3.498304140000e-01	-3.321479460000e-01	-3.401215080000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
2.332580000000e+00	7.800416310000e-01	-1.243641775000e+00	2.932802849000e+00	7.295775940000e-01	2.716704620000e-01	-4.926384610000e-01	-3.918022050000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
2.384410000000e+00	1.013647429000e+00	-1.237576088000e+00	2.821837060000e+00	6.067509770000e-01	1.967231510000e-01	-6.235416560000e-01	-4.546259600000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
2.436250000000e+00	1.223630607000e+00	-1.220368165000e+00	2.690215994000e+00	6.289321270000e-01	7.830559300000e-02	-5.137503400000e-01	-5.803732490000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
2.488080000000e+00	1.399168945000e+00	-1.179808272000e+00	2.553885267000e+00	6.388293980000e-01	-6.130587700000e-02	-3.854668740000e-01	-6.649370330000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
2.539920000000e+00	1.555402334000e+00	-1.111493882000e+00	2.424103734000e+00	6.032073100000e-01	-1.859335460000e-01	-2.384830720000e-01	-7.398740900000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
2.591750000000e+00	1.711095609000e+00	-1.015835349000e+00	2.306735353000e+00	5.612018940000e-01	-3.132523330000e-01	-7.634719100000e-02	-7.641654990000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
2.643590000000e+00	1.885516820000e+00	-8.979667130000e-01	2.200873248000e+00	4.706726620000e-01	-4.223450390000e-01	8.345577300000e-02	-7.720849390000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
2.695420000000e+00	2.093860437000e+00	-7.676029170000e-01	2.101214961000e+00	4.364279740000e-01	-2.477075020000e-01	1.781277850000e-01	-8.482271480000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
2.747260000000e+00	2.330291715000e+00	-6.389957830000e-01	2.015916851000e+00	4.731493870000e-01	-1.499540550000e-01	-1.136612700000e-02	-8.698394010000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
2.799100000000e+00	2.578939793000e+00	-5.025852550000e-01	1.951163678000e+00	5.082037700000e-01	-4.198655800000e-02	-1.969326480000e-01	-8.393082690000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
2.850930000000e+00	2.821282363000e+00	-3.479671510000e-01	1.904846462000e+00	4.911026540000e-01	7.205258300000e-02	-3.778737700000e-01	-7.837378330000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
2.902770000000e+00	3.039916779000e+00	-1.679245970000e-01	1.866734195000e+00	4.765484510000e-01	1.742407650000e-01	-5.421062740000e-01	-6.724771210000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
2.954600000000e+00	3.224648391000e+00	3.860090100000e-02	1.820574493000e+00	4.710091160000e-01	1.774123430000e-01	-5.403256650000e-01	-6.769685230000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
3.006440000000e+00	3.375346938000e+00	2.717209750000e-01	1.766650505000e+00	4.883938970000e-01	7.734730400000e-02	-3.701468380000e-01	-7.888008900000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
3.058270000000e+00	3.502127163000e+00	5.301072860000e-01	1.722006150000e+00	5.060548440000e-01	-4.345752800000e-02	-1.837420560000e-01	-8.438917860000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
3.110110000000e+00	3.623295001000e+00	8.060678450000e-01	1.697554780000e+00	4.681961340000e-01	-1.532187270000e-01	1.451044700000e-02	-8.724519010000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
3.161940000000e+00	3.758615403000e+00	1.087985469000e+00	1.694683582000e+00	4.357668700000e-01	-2.585822890000e-01	2.172419890000e-01	-8.368338640000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
3.213780000000e+00	3.925258059000e+00	1.362854214000e+00	1.704559510000e+00	3.480017320000e-01	-3.551208460000e-01	4.021326080000e-01	-7.716840340000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
3.265610000000e+00	4.133856305000e+00	1.618865272000e+00	1.709744349000e+00	2.700054770000e-01	-4.209389780000e-01	5.777323840000e-01	-6.486449580000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
3.317450000000e+00	4.367445684000e+00	1.858600754000e+00	1.691811541000e+00	1.494782390000e-01	-4.823325340000e-01	7.073262040000e-01	-4.994976110000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
3.369280000000e+00	4.609094033000e+00	2.091530578000e+00	1.642275913000e+00	1.545295630000e-01	-4.769636630000e-01	7.104050430000e-01	-4.987459900000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
3.421120000000e+00	4.858858783000e+00	2.317614742000e+00	1.561146499000e+00	2.727876450000e-01	-4.110685770000e-01	5.792545370000e-01	-6.527391470000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
3.472950000000e+00	5.133906694000e+00	2.526868843000e+00	1.457460062000e+00	3.525264520000e-01	-3.454581720000e-01	3.952709540000e-01	-7.780372940000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
3.524790000000e+00	5.451241339000e+00	2.716802911000e+00	1.351052421000e+00	4.408645900000e-01	-2.394680260000e-01	2.010314150000e-01	-8.445618380000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
3.576620000000e+00	5.798914586000e+00	2.900137836000e+00	1.260533288000e+00	4.694540930000e-01	-1.294767880000e-01	-1.862585700000e-02	-8.764238670000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
3.628460000000e+00	6.157476602000e+00	3.091504893000e+00	1.194584678000e+00	5.049344940000e-01	-7.661884000000e-03	-2.316051210000e-01	-8.349705170000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
3.680290000000e+00	6.504408523000e+00	3.303724580000e+00	1.149546219000e+00	4.728531280000e-01	1.217874150000e-01	-4.339482390000e-01	-7.611327310000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
3.732130000000e+00	6.819762961000e+00	3.544718704000e+00	1.109873315000e+00	4.440054040000e-01	2.291925540000e-01	-6.130448260000e-01	-6.170814840000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
3.783960000000e+00	7.090087545000e+00	3.813759693000e+00	1.054682957000e+00	5.937116040000e-01	3.693498570000e-01	-4.828915740000e-01	-5.331972550000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
3.835800000000e+00	7.308169651000e+00	4.086951727000e+00	9.874472320000e-01	6.848317570000e-01	5.050316480000e-01	-3.082283610000e-01	-4.331023960000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
3.887630000000e+00	7.479683602000e+00	4.336969966000e+00	9.105324760000e-01	7.542252650000e-01	5.893006950000e-01	-1.364075190000e-01	-2.683567680000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
3.939470000000e+00	7.621208580000e+00	4.544400993000e+00	8.248500850000e-01	8.868344030000e-01	3.699839240000e-01	-7.705099100000e-02	-2.787497820000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
3.991300000000e+00	7.744274641000e+00	4.718615065000e+00	7.518965680000e-01	9.463299900000e-01	1.279524800000e-01	8.734349000000e-03	-3.086532620000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
4.043140000000e+00	7.863891585000e+00	4.879461546000e+00	7.056006910000e-01	9.537151370000e-01	-1.258382180000e-01	8.460015000000e-02	-2.737695360000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
4.094970000000e+00	7.996075892000e+00	5.050688269000e+00	6.861243280000e-01	8.987701940000e-01	-3.292471330000e-01	1.409510270000e-01	-2.676655590000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
4.146810000000e+00	8.149926974000e+00	5.248000955000e+00	6.823226530000e-01	9.157258550000e-01	-2.815903710000e-01	1.271267930000e-01	-2.714575760000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
4.198640000000e+00	8.322979756000e+00	5.467311974000e+00	6.967284910000e-01	9.638581910000e-01	-2.159294200000e-02	5.831399000000e-02	-2.740157620000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
4.250480000000e+00	8.502798382000e+00	5.687175551000e+00	7.401770760000e-01	9.270102750000e-01	2.378760670000e-01	-2.058887700000e-02	-3.031495330000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
4.302310000000e+00	8.672539253000e+00	5.883123098000e+00	8.069757170000e-01	8.346177860000e-01	4.814473210000e-01	-1.062817410000e-01	-2.624330270000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
4.354150000000e+00	8.818158225000e+00	6.037350394000e+00	8.765797500000e-01	6.635953900000e-01	6.938842490000e-01	-1.638114380000e-01	-2.452992550000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
4.405980000000e+00	8.932578903000e+00	6.144380465000e+00	9.193567880000e-01	4.527348550000e-01	8.463404770000e-01	-2.414519630000e-01	-1.719915750000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
4.457820000000e+00	9.025566117000e+00	6.225289136000e+00	9.200293920000e-01	4.417987450000e-01	8.532013710000e-01	-2.359871450000e-01	-1.741044110000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
4.509650000000e+00	9.097306100000e+00	6.280240295000e+00	8.776687760000e-01	6.505484760000e-01	7.095568460000e-01	-1.581077380000e-01	-2.403177490000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
4.561490000000e+00	9.138005560000e+00	6.287210622000e+00	8.064906800000e-01	8.300188170000e-01	4.926511460000e-01	-1.043181510000e-01	-2.593003440000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
4.613320000000e+00	9.154352859000e+00	6.250552800000e+00	7.376910010000e-01	9.286447050000e-01	2.403359920000e-01	-1.126381900000e-02	-2.996824030000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
4.665160000000e+00	9.162024121000e+00	6.184819925000e+00	6.927160050000e-01	8.868892490000e-01	3.170509260000e-01	2.589587280000e-01	-2.368754490000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
4.716990000000e+00	9.185676247000e+00	6.081465266000e+00	6.606138870000e-01	8.504199350000e-01	3.462726510000e-01	3.654212710000e-01	-1.835324780000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
4.768830000000e+00	9.240303386000e+00	5.938076527000e+00	6.330097540000e-01	8.553193730000e-01	1.194728660000e-01	5.123567570000e-01	-4.579100400000e-02	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
4.820660000000e+00	9.346612551000e+00	5.779146751000e+00	6.081890970000e-01	8.571885670000e-01	-1.002040360000e-01	5.002758100000e-01	1.246279330000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
4.872500000000e+00	9.501236994000e+00	5.634459890000e+00	5.885463510000e-01	9.625539250000e-01	-4.291292600000e-02	2.302629950000e-01	1.720763290000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
4.924330000000e+00	9.680861245000e+00	5.499351979000e+00	5.953340850000e-01	9.923385840000e-01	8.314600000000e-04	-6.544754500000e-02	1.494391630000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
4.976170000000e+00	9.852865774000e+00	5.362862339000e+00	6.347125730000e-01	9.235565810000e-01	4.544661700000e-02	-3.565751280000e-01	1.719318460000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
5.028000000000e+00	9.989776022000e+00	5.211965518000e+00	6.947772190000e-01	8.641877150000e-01	3.112108750000e-01	-2.889907320000e-01	2.911296320000e-01	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
