%time,field.ax,field.ay,field.az,field.gx,field.gy,field.gz
1644287552803418853,-0.05000000074505806,-0.019999999552965164,0.07999999821186066,-0.125,0.1875,0.0625
1644287552813749321,-0.029999999329447746,-0.029999999329447746,0.09000000357627869,-0.0625,0.0,0.0625
1644287552826991328,-0.03999999910593033,0.0,0.10000000149011612,0.0625,0.125,-0.0625
1644287552833368265,-0.05000000074505806,-0.009999999776482582,0.05000000074505806,0.0625,0.1875,0.0
1644287552843253163,-0.029999999329447746,-0.029999999329447746,0.05000000074505806,0.0625,0.1875,0.0
1644287552854118664,-0.03999999910593033,-0.009999999776482582,0.07000000029802322,0.125,0.125,0.0
1644287552863052855,-0.03999999910593033,-0.009999999776482582,0.09000000357627869,-0.125,-0.125,0.0625
1644287552873404147,-0.029999999329447746,-0.009999999776482582,0.07999999821186066,-0.0625,-0.3125,0.0625
1644287552882913681,-0.05000000074505806,0.0,0.07999999821186066,0.0625,0.0625,0.125
1644287552894153290,-0.05000000074505806,-0.009999999776482582,0.05999999865889549,-0.0625,0.3125,0.0625
1644287552903558922,-0.03999999910593033,-0.009999999776482582,0.07999999821186066,-0.125,-0.0625,0.0625
1644287552913265631,-0.05000000074505806,0.0,0.05999999865889549,0.0625,-0.1875,0.0625
1644287552923119100,-0.05000000074505806,0.0,0.07000000029802322,0.0,-0.0625,-0.0625
1644287552933605817,-0.03999999910593033,-0.029999999329447746,0.10000000149011612,0.0,0.0625,0.1875
1644287552944322642,-0.05000000074505806,0.0,0.05999999865889549,0.0,0.0,0.0
1644287552953732362,-0.029999999329447746,-0.029999999329447746,0.05999999865889549,-0.125,0.0,-0.0625
1644287552964450553,-0.029999999329447746,-0.009999999776482582,0.07000000029802322,0.0625,-0.0625,-0.125
1644287552973593651,-0.03999999910593033,0.0,0.07000000029802322,0.0,0.1875,-0.125
1644287552983167601,-0.03999999910593033,-0.019999999552965164,0.05999999865889549,0.375,0.25,-0.0625
1644287552992886546,-0.03999999910593033,-0.029999999329447746,0.05000000074505806,-0.0625,0.0625,0.0
1644287553003198019,-0.05000000074505806,0.0,0.07000000029802322,0.125,0.1875,-0.1875
1644287553013248656,-0.029999999329447746,-0.019999999552965164,0.07999999821186066,-0.0625,0.3125,-0.0625
1644287553024179341,-0.05000000074505806,-0.019999999552965164,0.09000000357627869,0.125,0.0,0.0625
1644287553038398774,-0.03999999910593033,0.0,0.09000000357627869,0.125,0.25,0.0625
1644287553065670466,-0.05000000074505806,0.0,0.05999999865889549,-0.125,-0.0625,0.0625
1644287553065787900,-0.03999999910593033,-0.009999999776482582,0.07999999821186066,0.0625,0.1875,0.0625
1644287553065851503,-0.029999999329447746,-0.009999999776482582,0.05999999865889549,0.0,-0.0625,0.0625
1644287553086493340,-0.029999999329447746,0.0,0.07000000029802322,0.125,-0.125,0.125
1644287553086755286,-0.03999999910593033,-0.019999999552965164,0.07000000029802322,0.125,0.1875,-0.0625
1644287553096428727,-0.029999999329447746,0.0,0.07000000029802322,0.0625,-0.125,0.0
1644287553103523341,-0.029999999329447746,-0.009999999776482582,0.10000000149011612,0.0625,-0.125,0.0
1644287553114100204,-0.029999999329447746,0.0,0.05999999865889549,0.0,0.0625,0.0625
1644287553131283609,-0.03999999910593033,0.0,0.07999999821186066,0.0,-0.0625,0.0625
1644287553134362933,-0.029999999329447746,-0.019999999552965164,0.03999999910593033,0.0625,0.125,0.1875
1644287553144665621,-0.029999999329447746,-0.019999999552965164,0.03999999910593033,-0.0625,-0.0625,0.0
1644287553154119616,-0.05999999865889549,-0.009999999776482582,0.07000000029802322,-0.0625,-0.0625,0.0
1644287553164228724,-0.029999999329447746,-0.019999999552965164,0.07000000029802322,0.125,0.125,0.125
1644287553178585283,-0.05000000074505806,-0.019999999552965164,0.09000000357627869,-0.0625,-0.0625,0.0625
1644287553183295793,-0.05000000074505806,-0.009999999776482582,0.09000000357627869,-0.0625,0.0625,0.0
1644287553193335246,-0.019999999552965164,0.0,0.05999999865889549,0.0,0.125,-0.0625
1644287553208187910,-0.029999999329447746,-0.019999999552965164,0.07999999821186066,0.0625,0.0625,0.0625
1644287553213853344,-0.03999999910593033,-0.019999999552965164,0.07000000029802322,-0.0625,0.125,-0.0625
1644287553228375521,-0.029999999329447746,-0.019999999552965164,0.07000000029802322,-0.125,0.0,0.0
1644287553234064860,-0.029999999329447746,-0.029999999329447746,0.07999999821186066,0.0625,-0.125,0.0625
1644287553243385022,-0.029999999329447746,0.0,0.07000000029802322,0.0625,-0.125,0.0625
1644287553258324909,-0.03999999910593033,0.0,0.05000000074505806,0.0,0.1875,0.0
1644287553263435625,-0.03999999910593033,-0.009999999776482582,0.10000000149011612,-0.125,-0.0625,0.0625
1644287553279561482,-0.05000000074505806,0.0,0.07999999821186066,-0.1875,-0.1875,-0.0625
1644287553287084049,-0.05000000074505806,-0.009999999776482582,0.05000000074505806,-0.125,0.1875,-0.0625
1644287553302140465,-0.03999999910593033,-0.019999999552965164,0.03999999910593033,-0.0625,0.4375,0.0625
1644287553308972570,-0.03999999910593033,-0.019999999552965164,0.07999999821186066,-0.0625,-0.125,0.125
1644287553320717748,-0.05000000074505806,-0.029999999329447746,0.07000000029802322,0.0625,0.0625,-0.0625
1644287553328452383,-0.03999999910593033,-0.019999999552965164,0.07999999821186066,-0.125,0.0,0.0
1644287553337787151,-0.05000000074505806,-0.009999999776482582,0.09000000357627869,0.0,-0.0625,0.0
1644287553348336369,-0.029999999329447746,-0.029999999329447746,0.05000000074505806,0.0,0.0625,0.0
1644287553356036381,-0.019999999552965164,0.0,0.07999999821186066,0.0,0.0625,0.0
1644287553367630703,-0.029999999329447746,-0.019999999552965164,0.10000000149011612,0.1875,0.0625,0.0
1644287553379858441,-0.03999999910593033,0.0,0.029999999329447746,-0.125,-0.125,0.0
1644287553388007178,-0.05000000074505806,-0.019999999552965164,0.07999999821186066,0.0,0.0625,0.0625
1644287553393923106,-0.05999999865889549,0.0,0.07000000029802322,-0.125,0.0,0.125
1644287553407531743,-0.03999999910593033,0.0,0.07000000029802322,-0.1875,0.0,0.0625
1644287553413642651,-0.03999999910593033,-0.009999999776482582,0.07000000029802322,-0.0625,0.0625,0.0
1644287553430054403,-0.03999999910593033,0.0,0.07000000029802322,0.0,0.0,0.0
1644287553437761860,-0.05000000074505806,-0.019999999552965164,0.03999999910593033,-0.0625,0.125,0.0625
1644287553449153788,-0.05000000074505806,-0.009999999776482582,0.07000000029802322,0.0625,-0.0625,0.125
1644287553453386458,-0.029999999329447746,-0.019999999552965164,0.07999999821186066,-0.0625,-0.125,0.1875
1644287553463403061,-0.029999999329447746,0.0,0.07000000029802322,-0.0625,0.0,0.0625
1644287553473180481,-0.029999999329447746,0.0,0.09000000357627869,0.125,0.0625,0.0
1644287553485256184,-0.05000000074505806,-0.019999999552965164,0.07000000029802322,0.0,0.25,-0.0625
1644287553505905636,-0.029999999329447746,-0.019999999552965164,0.05999999865889549,0.0,0.25,0.125
1644287553505918650,-0.03999999910593033,-0.019999999552965164,0.05999999865889549,-0.0625,-0.0625,0.3125
1644287553512994019,-0.029999999329447746,0.0,0.07000000029802322,0.125,0.0625,-0.0625
1644287553522904009,-0.05000000074505806,-0.009999999776482582,0.07000000029802322,0.0,-0.0625,0.0625
1644287553533463226,-0.029999999329447746,-0.009999999776482582,0.07000000029802322,-0.0625,0.0625,0.0
1644287553543033478,-0.03999999910593033,-0.029999999329447746,0.05999999865889549,0.0625,0.0625,0.0
1644287553553660267,-0.03999999910593033,-0.019999999552965164,0.05999999865889549,-0.125,-0.125,0.0625
1644287553564538020,-0.05000000074505806,0.0,0.07999999821186066,0.0625,0.0,0.0625
1644287553573145067,-0.05000000074505806,-0.009999999776482582,0.07000000029802322,-0.0625,-0.125,0.0
1644287553584323063,-0.03999999910593033,0.0,0.07000000029802322,-0.0625,0.0625,-0.1875
1644287553593743420,-0.05000000074505806,-0.009999999776482582,0.10000000149011612,-0.1875,0.125,0.0
1644287553603344922,-0.029999999329447746,-0.019999999552965164,0.07000000029802322,0.0,0.1875,-0.0625
1644287553614737935,-0.03999999910593033,-0.029999999329447746,0.07000000029802322,0.0,0.125,0.0
1644287553624638001,-0.05999999865889549,0.0,0.07999999821186066,0.1875,0.375,0.0
1644287553633096940,-0.03999999910593033,-0.009999999776482582,0.05999999865889549,0.0,0.0,0.0625
1644287553646454168,-0.029999999329447746,-0.009999999776482582,0.05999999865889549,-0.3125,-0.0625,0.0
1644287553653188499,-0.029999999329447746,-0.009999999776482582,0.07999999821186066,-0.125,0.0625,0.0
1644287553665853913,-0.019999999552965164,0.0,0.09000000357627869,0.0,-0.0625,0.0
1644287553673127122,-0.029999999329447746,-0.009999999776482582,0.07999999821186066,-0.0625,-0.125,0.0
1644287553683388043,-0.029999999329447746,0.0,0.07000000029802322,0.0625,0.0,-0.0625
1644287553693694219,-0.03999999910593033,-0.019999999552965164,0.07000000029802322,-0.125,0.0625,0.0
1644287553704123299,-0.03999999910593033,-0.019999999552965164,0.07000000029802322,0.0,-0.25,0.0625
1644287553713745767,-0.05000000074505806,0.0,0.09000000357627869,-0.125,-0.25,-0.0625
1644287553723022245,-0.03999999910593033,-0.009999999776482582,0.07999999821186066,0.0625,-0.375,0.0625
1644287553734160727,-0.03999999910593033,-0.029999999329447746,0.07999999821186066,0.125,0.0,0.0
1644287553748582740,-0.029999999329447746,-0.009999999776482582,0.07000000029802322,0.0,-0.1875,0.0
1644287553753292734,-0.05000000074505806,0.0,0.05999999865889549,0.0625,0.125,0.0
1644287553763841457,-0.05000000074505806,0.0,0.07999999821186066,-0.1875,-0.25,0.0625
1644287553775284086,-0.029999999329447746,-0.009999999776482582,0.07000000029802322,0.125,-0.125,0.0
1644287553785251927,-0.03999999910593033,-0.029999999329447746,0.07000000029802322,0.0625,0.0625,0.125
1644287553794892751,-0.029999999329447746,-0.019999999552965164,0.07000000029802322,-0.0625,-0.1875,0.0
1644287553803525867,-0.03999999910593033,-0.019999999552965164,0.05999999865889549,0.1875,-0.1875,0.0
1644287553814036753,-0.03999999910593033,0.0,0.07000000029802322,0.0625,-0.3125,0.1875
1644287553824195678,-0.029999999329447746,-0.029999999329447746,0.07000000029802322,-0.0625,0.0,0.0625
1644287553833462056,-0.05999999865889549,-0.019999999552965164,0.07999999821186066,-0.0625,0.0,0.0625
1644287553843468523,-0.05000000074505806,0.0,0.05999999865889549,0.0,-0.1875,0.0
1644287553853453824,-0.03999999910593033,0.0,0.10000000149011612,-0.125,-0.125,-0.0625
1644287553863069055,-0.03999999910593033,-0.019999999552965164,0.07000000029802322,-0.0625,-0.1875,-0.0625
1644287553873411251,-0.019999999552965164,0.0,0.05999999865889549,-0.0625,-0.375,0.125
1644287553886045020,-0.029999999329447746,0.0,0.05999999865889549,0.1875,0.0625,0.0
1644287553896178350,-0.05000000074505806,-0.009999999776482582,0.05999999865889549,0.0625,-0.25,0.0
1644287553905440912,-0.05000000074505806,0.0,0.07000000029802322,-0.0625,0.0,0.0625
1644287553919119751,-0.05000000074505806,-0.009999999776482582,0.07999999821186066,-0.0625,0.0,0.0625
1644287553922883395,-0.029999999329447746,0.0,0.07000000029802322,-0.125,0.0625,-0.0625
1644287553933592524,-0.029999999329447746,-0.019999999552965164,0.05999999865889549,-0.0625,-0.1875,0.0
1644287553944120842,-0.05000000074505806,-0.009999999776482582,0.07999999821186066,-0.0625,-0.3125,-0.0625
1644287553953556947,-0.05000000074505806,0.0,0.05999999865889549,0.0,0.0625,-0.0625
1644287553963311939,-0.03999999910593033,-0.019999999552965164,0.05999999865889549,0.0625,-0.125,-0.0625
1644287553974329200,-0.03999999910593033,-0.009999999776482582,0.09000000357627869,-0.0625,-0.25,0.0
1644287553983711369,-0.029999999329447746,-0.009999999776482582,0.07000000029802322,0.0625,-0.125,0.0625
1644287553993642413,-0.029999999329447746,0.0,0.07000000029802322,-0.1875,-0.0625,0.0
1644287554002944728,-0.03999999910593033,0.0,0.07999999821186066,-0.125,0.0,0.0625
1644287554014249277,-0.019999999552965164,0.0,0.07999999821186066,-0.3125,-0.375,0.0
1644287554022917693,-0.05999999865889549,-0.019999999552965164,0.09000000357627869,-0.125,0.0,0.0
1644287554034772525,-0.03999999910593033,-0.009999999776482582,0.07999999821186066,0.0625,-0.0625,-0.0625
1644287554043462703,-0.03999999910593033,0.0,0.03999999910593033,0.125,0.0625,0.0
1644287554053189245,-0.03999999910593033,-0.019999999552965164,0.07000000029802322,0.0625,0.0625,-0.0625
1644287554063303266,-0.03999999910593033,-0.009999999776482582,0.07999999821186066,0.0,-0.1875,0.125
1644287554073571525,-0.03999999910593033,0.0,0.07999999821186066,0.0,0.0,0.0
1644287554083188506,-0.05000000074505806,-0.019999999552965164,0.09000000357627869,0.0625,-0.25,-0.0625
1644287554099434300,-0.029999999329447746,-0.009999999776482582,0.05999999865889549,-0.0625,-0.25,0.0
1644287554102812868,-0.03999999910593033,-0.009999999776482582,0.10000000149011612,0.1875,0.25,-0.0625
1644287554114606989,-0.03999999910593033,0.0,0.05999999865889549,-0.0625,0.125,0.0625
1644287554123074744,-0.03999999910593033,-0.019999999552965164,0.07000000029802322,-0.125,-0.125,0.0
1644287554132945543,-0.029999999329447746,-0.029999999329447746,0.05999999865889549,-0.125,-0.125,0.0
1644287554143800184,-0.03999999910593033,-0.009999999776482582,0.07000000029802322,0.0,-0.125,0.0625
1644287554153542637,-0.029999999329447746,-0.019999999552965164,0.03999999910593033,-0.0625,0.25,0.125
1644287554164065859,-0.03999999910593033,-0.009999999776482582,0.09000000357627869,-0.0625,-0.1875,0.0625
1644287554173543399,-0.03999999910593033,-0.029999999329447746,0.07000000029802322,-0.0625,-0.25,0.0625
1644287554183103287,-0.05000000074505806,-0.019999999552965164,0.07000000029802322,-0.0625,-0.25,-0.0625
1644287554194309067,-0.029999999329447746,-0.009999999776482582,0.05000000074505806,0.1875,0.0625,0.0
1644287554203336836,-0.029999999329447746,-0.009999999776482582,0.05999999865889549,-0.0625,-0.0625,0.0625
1644287554213686004,-0.05000000074505806,-0.019999999552965164,0.07000000029802322,-0.0625,-0.0625,0.0625
1644287554223881737,-0.03999999910593033,0.0,0.07999999821186066,0.125,0.125,-0.0625
1644287554233400382,-0.029999999329447746,0.0,0.07999999821186066,-0.1875,-0.0625,0.0625
1644287554243638204,-0.029999999329447746,-0.009999999776482582,0.05000000074505806,0.125,0.0625,0.0
1644287554252993905,-0.05000000074505806,-0.009999999776482582,0.07000000029802322,0.0625,0.25,0.0625
1644287554263202295,-0.05000000074505806,-0.019999999552965164,0.07999999821186066,0.0,-0.0625,0.0625
1644287554273930744,-0.03999999910593033,-0.009999999776482582,0.07999999821186066,0.0625,-0.125,0.0
1644287554283751552,-0.05000000074505806,-0.009999999776482582,0.05000000074505806,-0.125,-0.3125,0.0625
1644287554293721257,-0.03999999910593033,-0.029999999329447746,0.05000000074505806,0.125,-0.0625,0.0625
1644287554303922368,-0.029999999329447746,-0.019999999552965164,0.05999999865889549,0.125,-0.25,0.0625
1644287554314895586,-0.03999999910593033,-0.009999999776482582,0.10000000149011612,-0.125,-0.125,0.0
1644287554327254672,-0.07000000029802322,-0.019999999552965164,0.07000000029802322,0.125,-0.0625,0.0
1644287554332920317,-0.05000000074505806,-0.019999999552965164,0.07999999821186066,0.0625,-0.125,0.0
1644287554343039932,-0.05000000074505806,-0.029999999329447746,0.05000000074505806,-0.125,-0.0625,0.0
1644287554356020957,-0.029999999329447746,-0.019999999552965164,0.05999999865889549,-0.0625,-0.25,-0.0625
1644287554362999277,-0.03999999910593033,0.0,0.07000000029802322,0.0,-0.125,0.0
1644287554373321460,-0.05000000074505806,0.0,0.05000000074505806,-0.0625,-0.25,0.0625
1644287554383238324,-0.029999999329447746,-0.009999999776482582,0.07999999821186066,0.125,0.25,0.0
1644287554393003183,-0.03999999910593033,-0.019999999552965164,0.03999999910593033,0.0,0.0625,0.125
1644287554403979819,-0.029999999329447746,-0.009999999776482582,0.09000000357627869,-0.0625,0.4375,0.0625
1644287554413401687,-0.03999999910593033,-0.009999999776482582,0.09000000357627869,0.0,0.1875,-0.0625
1644287554423345005,-0.029999999329447746,-0.019999999552965164,0.07999999821186066,0.0625,-0.0625,-0.125
1644287554433949078,-0.029999999329447746,-0.019999999552965164,0.07000000029802322,0.0625,-0.0625,-0.125
1644287554444455490,-0.05000000074505806,-0.009999999776482582,0.05999999865889549,0.1875,-0.0625,0.0
1644287554453007937,-0.029999999329447746,-0.009999999776482582,0.09000000357627869,0.125,0.0,0.0
1644287554463167045,-0.03999999910593033,-0.009999999776482582,0.07000000029802322,0.125,0.0,-0.0625
1644287554473543871,-0.029999999329447746,0.0,0.09000000357627869,-0.125,-0.0625,0.0625
1644287554483576320,-0.029999999329447746,-0.019999999552965164,0.07000000029802322,0.0625,0.0,0.0
1644287554494227335,-0.03999999910593033,0.0,0.05999999865889549,-0.125,-0.125,0.0
1644287554505778901,-0.029999999329447746,-0.009999999776482582,0.07000000029802322,-0.125,-0.125,0.0
1644287554515488838,-0.029999999329447746,-0.019999999552965164,0.07000000029802322,-0.125,-0.0625,0.0625
1644287554523613095,-0.03999999910593033,0.0,0.05000000074505806,-0.0625,0.0625,0.0625
1644287554535717217,-0.03999999910593033,0.0,0.07000000029802322,-0.0625,-0.3125,0.125
1644287554544357454,-0.029999999329447746,-0.029999999329447746,0.07000000029802322,-0.0625,-0.25,0.0625
1644287554557410758,-0.05000000074505806,-0.009999999776482582,0.07000000029802322,0.125,-0.1875,0.0
1644287554568268902,-0.029999999329447746,0.0,0.09000000357627869,-0.125,-0.1875,0.0
1644287554582901006,-0.029999999329447746,-0.019999999552965164,0.07999999821186066,-0.0625,0.0625,-0.0625
1644287554583101050,-0.05999999865889549,-0.009999999776482582,0.07999999821186066,-0.25,0.125,-0.0625
1644287554595122119,-0.029999999329447746,-0.03999999910593033,0.05000000074505806,0.125,0.1875,0.0
1644287554604258706,-0.029999999329447746,-0.029999999329447746,0.07999999821186066,-0.0625,0.125,0.0
1644287554613708547,-0.029999999329447746,-0.019999999552965164,0.07999999821186066,0.125,-0.1875,-0.0625
1644287554630639302,-0.03999999910593033,0.0,0.09000000357627869,0.0,-0.125,0.0
1644287554634845514,-0.029999999329447746,-0.009999999776482582,0.07999999821186066,0.125,-0.125,0.0
1644287554652215616,-0.05000000074505806,0.0,0.07000000029802322,-0.125,0.0,0.0625
1644287554659094792,-0.029999999329447746,-0.029999999329447746,0.07000000029802322,-0.0625,0.125,0.0
1644287554668501917,-0.03999999910593033,-0.019999999552965164,0.05000000074505806,0.0625,0.0625,0.0625
1644287554684168709,-0.029999999329447746,-0.029999999329447746,0.09000000357627869,0.0,0.125,0.0
1644287554685091392,-0.029999999329447746,0.0,0.09000000357627869,0.0,0.125,0.0
1644287554695001921,-0.03999999910593033,-0.009999999776482582,0.05999999865889549,0.0625,0.25,0.0625
1644287554704530762,-0.029999999329447746,-0.009999999776482582,0.07000000029802322,0.0,0.1875,0.0625
1644287554714250862,-0.03999999910593033,0.0,0.07999999821186066,-0.0625,-0.0625,0.0
1644287554732399217,-0.05000000074505806,-0.029999999329447746,0.09000000357627869,-0.1875,0.0,0.0
1644287554733640731,-0.029999999329447746,-0.019999999552965164,0.07999999821186066,0.0,0.0625,-0.125
1644287554753486271,-0.03999999910593033,0.0,0.05000000074505806,-0.0625,-0.1875,0.125
1644287554753538916,-0.029999999329447746,-0.019999999552965164,0.07000000029802322,0.0,-0.0625,-0.0625
1644287554763260857,-0.05000000074505806,0.0,0.09000000357627869,-0.0625,0.0625,0.0
1644287554773330884,-0.03999999910593033,-0.03999999910593033,0.09000000357627869,-0.125,-0.125,0.125
1644287554783314869,-0.05000000074505806,-0.019999999552965164,0.07999999821186066,0.0625,0.25,0.0625
1644287554798938133,-0.03999999910593033,-0.009999999776482582,0.05000000074505806,0.0,0.1875,0.0
1644287554803520529,-0.029999999329447746,-0.009999999776482582,0.07999999821186066,0.125,0.125,0.0625
1644287554814241542,-0.03999999910593033,-0.029999999329447746,0.10000000149011612,0.0625,-0.1875,0.125
1644287554823511884,-0.05000000074505806,-0.009999999776482582,0.07000000029802322,0.0625,-0.1875,0.1875
1644287554833329818,-0.029999999329447746,-0.019999999552965164,0.07000000029802322,0.125,0.25,0.0
1644287554843506394,-0.029999999329447746,-0.019999999552965164,0.09000000357627869,0.0625,0.1875,0.0
1644287554854448501,-0.03999999910593033,0.0,0.07000000029802322,0.1875,0.3125,-0.125
1644287554863263339,-0.029999999329447746,-0.019999999552965164,0.07000000029802322,-0.1875,-0.0625,0.0625
1644287554873782976,-0.05999999865889549,0.0,0.07000000029802322,0.0625,-0.0625,0.0625
1644287554883082098,-0.05999999865889549,-0.009999999776482582,0.07000000029802322,0.0625,-0.0625,0.125
1644287554893597168,-0.019999999552965164,0.0,0.07999999821186066,0.0625,0.0,0.0625
1644287554908164446,-0.03999999910593033,-0.009999999776482582,0.07000000029802322,0.0625,0.0,0.0625
1644287554913234754,-0.03999999910593033,0.0,0.09000000357627869,-0.125,-0.5,0.0625
1644287554924000727,-0.03999999910593033,-0.009999999776482582,0.07000000029802322,0.0625,-0.125,0.0
1644287554933855803,-0.05000000074505806,-0.009999999776482582,0.07000000029802322,0.1875,-0.125,0.1875
1644287554943673458,-0.03999999910593033,0.0,0.07000000029802322,0.125,-0.125,0.0
1644287554960796119,-0.03999999910593033,-0.009999999776482582,0.07000000029802322,-0.125,-0.375,0.125
1644287554963840288,-0.05000000074505806,-0.019999999552965164,0.07999999821186066,0.0,-0.375,0.125
1644287554973862487,-0.029999999329447746,0.0,0.07000000029802322,0.0625,-0.1875,0.125
1644287554983581644,-0.05000000074505806,0.0,0.07000000029802322,0.0625,-0.125,-0.0625
1644287554994488055,-0.03999999910593033,-0.009999999776482582,0.05000000074505806,0.0625,-0.125,-0.0625
1644287555003813167,-0.029999999329447746,0.0,0.09000000357627869,0.0625,-0.1875,-0.125
1644287555014526775,-0.03999999910593033,0.0,0.07000000029802322,0.0,-0.125,-0.0625
1644287555025390753,-0.07000000029802322,-0.009999999776482582,0.05000000074505806,-0.0625,-0.0625,0.0
1644287555033725774,-0.03999999910593033,-0.019999999552965164,0.07000000029802322,0.0625,0.125,-0.0625
1644287555053603112,-0.029999999329447746,0.0,0.07000000029802322,0.0,0.0,0.0
1644287555053614970,-0.05000000074505806,-0.019999999552965164,0.05999999865889549,0.3125,0.0625,0.0
1644287555064349199,-0.029999999329447746,-0.009999999776482582,0.10000000149011612,0.0625,0.125,0.0625
1644287555076401249,-0.05999999865889549,-0.009999999776482582,0.09000000357627869,0.0,0.0625,-0.125
1644287555085210301,-0.03999999910593033,-0.019999999552965164,0.07000000029802322,0.0625,0.1875,0.0625
1644287555093391093,-0.029999999329447746,0.0,0.05999999865889549,-0.125,-0.1875,-0.0625
1644287555108516367,-0.029999999329447746,-0.019999999552965164,0.07999999821186066,0.0,-0.1875,-0.0625
1644287555113449941,-0.03999999910593033,-0.009999999776482582,0.07999999821186066,0.0625,-0.125,0.125
1644287555124506484,-0.05000000074505806,0.0,0.09000000357627869,0.0625,-0.1875,0.0625
1644287555133050791,-0.05000000074505806,-0.009999999776482582,0.05000000074505806,-0.0625,-0.25,0.25
1644287555143355472,-0.05000000074505806,-0.009999999776482582,0.05999999865889549,0.0625,0.0625,0.0625
1644287555153911369,-0.03999999910593033,-0.009999999776482582,0.07000000029802322,0.0,0.0625,0.0
1644287555163872896,-0.05000000074505806,0.0,0.07999999821186066,0.0,0.0625,0.0
1644287555173973267,-0.03999999910593033,0.0,0.07000000029802322,-0.0625,-0.125,0.125
1644287555183474793,-0.029999999329447746,-0.019999999552965164,0.07999999821186066,-0.125,-0.3125,0.0
1644287555194058464,-0.029999999329447746,-0.009999999776482582,0.019999999552965164,0.125,0.0,0.0
1644287555203010079,-0.05999999865889549,-0.019999999552965164,0.05999999865889549,-0.0625,0.0625,0.0
1644287555213126832,-0.029999999329447746,0.0,0.07999999821186066,0.0625,0.0625,0.0
1644287555224119159,-0.029999999329447746,-0.009999999776482582,0.09000000357627869,0.0,0.1875,0.125
1644287555233078736,-0.03999999910593033,-0.019999999552965164,0.07999999821186066,0.0625,0.125,0.0625
1644287555243494929,-0.019999999552965164,0.0,0.05999999865889549,-0.0625,0.0,0.0625
1644287555253320019,-0.03999999910593033,0.0,0.07000000029802322,0.0,0.1875,-0.125
1644287555262897512,-0.03999999910593033,-0.009999999776482582,0.07000000029802322,0.0,0.5,-0.0625
1644287555273835531,-0.03999999910593033,-0.019999999552965164,0.07999999821186066,0.0,0.3125,0.0
1644287555282975955,-0.029999999329447746,0.0,0.05999999865889549,-0.125,0.125,0.125
1644287555294112509,-0.019999999552965164,-0.009999999776482582,0.07000000029802322,-0.125,0.25,0.0625
1644287555303143272,-0.029999999329447746,0.0,0.07000000029802322,0.0625,0.0625,0.0
1644287555315684181,-0.03999999910593033,0.0,0.07000000029802322,0.0625,0.125,0.0625
1644287555326561124,-0.029999999329447746,-0.009999999776482582,0.09000000357627869,0.125,0.1875,0.0
1644287555332854846,-0.05000000074505806,-0.019999999552965164,0.07999999821186066,0.0,0.125,0.0
1644287555345405252,-0.03999999910593033,-0.009999999776482582,0.05000000074505806,0.0,0.1875,-0.0625
1644287555353120448,-0.029999999329447746,0.0,0.07999999821186066,0.0625,0.0625,-0.1875
1644287555363053516,-0.05000000074505806,-0.019999999552965164,0.07000000029802322,-0.0625,0.125,-0.125
1644287555373381301,-0.03999999910593033,0.0,0.09000000357627869,-0.125,0.3125,0.0625
1644287555383289605,-0.03999999910593033,-0.019999999552965164,0.07000000029802322,0.0,0.125,-0.0625
1644287555394246374,-0.029999999329447746,0.0,0.05000000074505806,-0.0625,0.0,-0.125
1644287555403783871,-0.03999999910593033,0.0,0.09000000357627869,-0.0625,0.0625,-0.0625
1644287555413050514,-0.029999999329447746,-0.019999999552965164,0.05999999865889549,-0.25,0.0,0.0625
1644287555424228483,-0.03999999910593033,-0.009999999776482582,0.07000000029802322,0.0,-0.3125,0.125
1644287555434416667,-0.05999999865889549,-0.029999999329447746,0.07000000029802322,0.0625,0.0,0.0
1644287555443163357,-0.019999999552965164,-0.019999999552965164,0.09000000357627869,0.0,0.25,-0.0625
1644287555452982707,-0.029999999329447746,-0.019999999552965164,0.09000000357627869,-0.1875,0.125,0.0625
1644287555463858012,-0.05000000074505806,-0.009999999776482582,0.07000000029802322,-0.125,0.0625,-0.0625
1644287555473533413,-0.029999999329447746,-0.019999999552965164,0.07000000029802322,-0.0625,-0.0625,0.0625
1644287555483679467,-0.05000000074505806,-0.009999999776482582,0.10000000149011612,0.0625,0.1875,0.0625
1644287555493099418,-0.029999999329447746,-0.029999999329447746,0.07999999821186066,0.0625,0.0,0.0625
1644287555503018712,-0.03999999910593033,-0.009999999776482582,0.09000000357627869,0.125,0.125,0.0
1644287555513800932,-0.029999999329447746,-0.009999999776482582,0.07000000029802322,-0.0625,-0.0625,0.0
1644287555523856191,-0.05999999865889549,-0.009999999776482582,0.05000000074505806,-0.125,-0.125,-0.0625
1644287555533930404,-0.029999999329447746,-0.009999999776482582,0.05999999865889549,0.0,0.125,0.0
1644287555543910363,-0.03999999910593033,0.0,0.07999999821186066,0.125,0.125,0.0625
1644287555553426711,-0.029999999329447746,0.009999999776482582,0.07000000029802322,-0.125,-0.1875,0.0
1644287555563829169,-0.05000000074505806,-0.009999999776482582,0.07000000029802322,0.0625,0.3125,0.0
1644287555573444540,-0.029999999329447746,0.0,0.07999999821186066,0.0625,0.375,-0.0625
1644287555583465447,-0.03999999910593033,-0.029999999329447746,0.07999999821186066,0.1875,0.25,0.0
1644287555593357896,-0.05000000074505806,-0.009999999776482582,0.07999999821186066,0.125,0.125,0.125
