%time,field.ax,field.ay,field.az,field.gx,field.gy,field.gz,field.sysCal,field.accelCal,field.gyroCal,field.magCal,field.dt
1650908645373206975,-0.009999999776482582,-0.12999999523162842,-0.07000000029802322,-0.125,0.125,0.0,3.0,3.0,3.0,3.0,12.0
1650908645387488779,-0.009999999776482582,-0.10000000149011612,-0.07000000029802322,-0.0625,0.0625,-0.0625,3.0,3.0,3.0,3.0,3.0
1650908645405924031,-0.019999999552965164,-0.10000000149011612,-0.07000000029802322,-0.1875,0.0,0.0625,3.0,3.0,3.0,3.0,14.0
1650908645417732447,-0.009999999776482582,-0.09000000357627869,-0.07999999821186066,-0.0625,0.1875,0.0,3.0,3.0,3.0,3.0,12.0
1650908645433227879,-0.009999999776482582,-0.09000000357627869,-0.07000000029802322,-0.0625,-0.0625,0.0,3.0,3.0,3.0,3.0,15.0
1650908645443947095,-0.009999999776482582,-0.09000000357627869,-0.03999999910593033,-0.125,-0.125,0.0,3.0,3.0,3.0,3.0,13.0
1650908645463527691,-0.019999999552965164,-0.10000000149011612,-0.05999999865889549,-0.0625,-0.125,0.0625,3.0,3.0,3.0,3.0,6.0
1650908645472120986,0.0,-0.10999999940395355,-0.07999999821186066,0.0,0.0,0.0,3.0,3.0,3.0,3.0,11.0
1650908645486407418,0.0,-0.10999999940395355,-0.07000000029802322,-0.125,0.0,-0.0625,3.0,3.0,3.0,3.0,13.0
1650908645499967530,0.0,-0.09000000357627869,-0.07000000029802322,0.0625,0.0,-0.0625,3.0,3.0,3.0,3.0,15.0
1650908645518422885,0.0,-0.09000000357627869,-0.03999999910593033,-0.0625,0.0,-0.0625,3.0,3.0,3.0,3.0,13.0
1650908645535925787,0.0,-0.10000000149011612,-0.07999999821186066,0.0,0.0,0.125,3.0,3.0,3.0,3.0,5.0
1650908645543794127,-0.009999999776482582,-0.09000000357627869,-0.07000000029802322,-0.0625,0.0,0.0,3.0,3.0,3.0,3.0,11.0
1650908645557125169,-0.009999999776482582,-0.10000000149011612,-0.09000000357627869,0.0,0.0,-0.0625,3.0,3.0,3.0,3.0,5.0
1650908645571440019,-0.019999999552965164,-0.10999999940395355,-0.07000000029802322,0.125,-0.0625,0.0625,3.0,3.0,3.0,3.0,12.0
1650908645586719513,-0.009999999776482582,-0.10000000149011612,-0.07999999821186066,0.0,0.0625,-0.0625,3.0,3.0,3.0,3.0,12.0
1650908645601348439,-0.009999999776482582,-0.10999999940395355,-0.07999999821186066,-0.0625,0.0625,0.0,3.0,3.0,3.0,3.0,5.0
1650908645617578189,0.0,-0.07999999821186066,-0.07999999821186066,-0.0625,-0.3125,-0.0625,3.0,3.0,3.0,3.0,11.0
1650908645637476299,0.0,-0.09000000357627869,-0.07999999821186066,-0.1875,0.0,0.0,3.0,3.0,3.0,3.0,6.0
1650908645653200022,-0.009999999776482582,-0.10000000149011612,-0.05999999865889549,-0.125,-0.0625,-0.0625,3.0,3.0,3.0,3.0,10.0
1650908645670126773,0.0,-0.11999999731779099,-0.09000000357627869,-0.25,0.0,-0.125,3.0,3.0,3.0,3.0,14.0
1650908645681499275,0.0,-0.10999999940395355,-0.07000000029802322,0.0625,-0.125,-0.0625,3.0,3.0,3.0,3.0,14.0
1650908645695338152,-0.009999999776482582,-0.05999999865889549,-0.03999999910593033,0.0,-0.125,0.0625,3.0,3.0,3.0,3.0,12.0
1650908645710060242,-0.019999999552965164,-0.10000000149011612,-0.09000000357627869,0.0,0.0625,-0.0625,3.0,3.0,3.0,3.0,14.0
1650908645724231013,0.0,-0.11999999731779099,-0.07000000029802322,0.0625,0.1875,0.0625,3.0,3.0,3.0,3.0,15.0
1650908645737914291,-0.029999999329447746,-0.11999999731779099,-0.05999999865889549,-0.0625,0.0,0.0,3.0,3.0,3.0,3.0,3.0
1650908645753640164,0.0,-0.10999999940395355,-0.07000000029802322,-0.125,0.125,-0.0625,3.0,3.0,3.0,3.0,15.0
1650908645770677019,0.0,-0.10000000149011612,-0.09000000357627869,0.0,-0.125,-0.0625,3.0,3.0,3.0,3.0,11.0
1650908645787767031,-0.019999999552965164,-0.09000000357627869,-0.07999999821186066,-0.125,-0.0625,0.0625,3.0,3.0,3.0,3.0,15.0
1650908645794720604,-0.009999999776482582,-0.10000000149011612,-0.05999999865889549,0.0,-0.0625,0.0,3.0,3.0,3.0,3.0,14.0
1650908645826868021,-0.009999999776482582,-0.10999999940395355,-0.07999999821186066,0.0,-0.0625,0.0625,3.0,3.0,3.0,3.0,11.0
1650908645833996517,-0.009999999776482582,-0.10000000149011612,-0.07999999821186066,-0.125,0.0625,-0.125,3.0,3.0,3.0,3.0,12.0
1650908645848695104,0.0,-0.10999999940395355,-0.07000000029802322,0.0,0.0625,-0.125,3.0,3.0,3.0,3.0,5.0
1650908645864879351,-0.009999999776482582,-0.10999999940395355,-0.07999999821186066,-0.0625,0.0,0.0,3.0,3.0,3.0,3.0,12.0
1650908645876784828,-0.03999999910593033,-0.10000000149011612,-0.05999999865889549,-0.0625,0.0625,-0.125,3.0,3.0,3.0,3.0,12.0
1650908645891302945,0.0,-0.09000000357627869,-0.07000000029802322,-0.0625,0.0,-0.125,3.0,3.0,3.0,3.0,5.0
1650908645905924760,-0.009999999776482582,-0.09000000357627869,-0.05000000074505806,-0.125,-0.0625,-0.0625,3.0,3.0,3.0,3.0,11.0
